Session Title,OBESITY by ICD and BMI State Age 2025,,,
,"CLACKAMAS, OR",34.35%,14.60%,18567
,"OGLALA LAKOTA, SD",44.00%,26.00%,50
,"MACON, TN",-,-,14
,"FISHER, TX",-,-,10 or fewer
,"MARSHALL, TN",-,-,27
,"COMAL, TX",31.08%,19.62%,1493
,"SALT LAKE, UT",33.63%,18.77%,53065
,"LOVING, TX",-,-,10 or fewer
,"GRAND, UT",26.95%,13.48%,141
,"GAINES, TX",-,-,29
,"WASHINGTON, OR",34.52%,16.42%,26601
,"DAVIS, UT",35.42%,21.11%,9984
,"SHACKELFORD, TX",-,-,16
,"GLASSCOCK, TX",-,-,20
,"MULTNOMAH, OR",29.51%,12.36%,52231
,"HAMLIN, SD",37.31%,30.45%,335
,"WINDHAM, VT",28.18%,13.09%,2055
,"SEVIER, UT",28.67%,16.08%,286
,"FOARD, TX",-,-,10 or fewer
,"FALLS CHURCH CITY, VA",29.66%,17.23%,917
,"LOUDON, TN",27.06%,12.94%,85
,"CLATSOP, OR",33.83%,18.03%,538
,"KLAMATH, OR",44.28%,23.25%,542
,"BEDFORD, TN",-,-,30
,"ROBERTSON, TN",23.44%,-,64
,"WEBER, UT",33.35%,22.39%,3703
,"BOX ELDER, UT",30.01%,20.64%,683
,"WEBB, TX",32.08%,35.33%,583
,"UNION, PA",27.46%,11.92%,193
,"LAMOILLE, VT",25.64%,9.25%,1373
,"BEE, TX",44.16%,36.36%,77
,"ARANSAS, TX",28.57%,-,42
,"MILLARD, UT",23.45%,20.69%,145
,"HOOD RIVER, OR",30.93%,14.27%,1219
,"SMITH, TN",-,-,17
,"CANNON, TN",-,-,15
,"JIM HOGG, TX",-,-,13
,"BEAVER, UT",30.00%,-,40
,"JUAB, UT",25.42%,-,59
,"KANE, UT",25.49%,21.57%,51
,"PIUTE, UT",-,-,11
,"LIVE OAK, TX",48.00%,-,25
,"IRON, UT",29.38%,16.32%,674
,"JOSEPHINE, OR",18.38%,8.83%,555
,"UTAH, UT",30.55%,17.04%,7712
,"LEXINGTON CITY, VA",32.67%,12.87%,101
,"MAURY, TN",16.03%,13.74%,131
,"DUVAL, TX",56.52%,-,23
,"MORGAN, UT",28.83%,10.43%,163
,"ROANE, TN",-,-,75
,"SANPETE, UT",25.97%,17.44%,258
,"CACHE, UT",24.29%,18.39%,1898
,"KNOX, TN",18.52%,9.47%,961
,"WAYNE, UT",-,-,10 or fewer
,"JIM WELLS, TX",49.04%,32.69%,104
,"KLEBERG, TX",38.10%,44.44%,63
,"BROOKS, TX",-,-,11
,"WASATCH, UT",19.67%,13.16%,798
,"WASHINGTON, UT",21.60%,15.34%,1903
,"SUMNER, TN",16.15%,13.35%,322
,"WILLIAMSON, TN",14.68%,6.92%,477
,"MORGAN, TN",-,-,28
,"GARFIELD, UT",19.30%,-,57
,"SAN PATRICIO, TX",41.15%,28.13%,192
,"ANDERSON, TN",13.17%,14.63%,205
,"WILSON, TN",7.65%,5.01%,379
,"KENT, TX",-,-,10 or fewer
,"SUMMIT, UT",14.06%,6.84%,2133
,"MONTGOMERY, TN",11.07%,10.55%,967
,"DAVIDSON, TN",12.29%,7.52%,1928
,"NUECES, TX",35.23%,33.65%,948
,"RUTHERFORD, TN",10.76%,12.99%,762
,"CULBERSON, TX",-,-,10 or fewer
,None of the above,43.86%,24.02%,274992
,Total,48.77%,27.96%,4534959
≥ 45 and < 55 Years,"WILLIAMSBURG, SC",69.14%,33.78%,2262
,"PORTSMOUTH CITY, VA",64.60%,39.42%,6847
,"SOUTHAMPTON, VA",61.93%,37.99%,1324
,"FRANKLIN CITY, VA",68.81%,42.55%,872
,"PETERSBURG CITY, VA",68.56%,34.10%,2179
,"MARLBORO, SC",69.46%,32.03%,1277
,"HOPEWELL CITY, VA",67.54%,32.55%,1063
,"SURRY, VA",62.16%,41.74%,436
,"BUCHANAN, VA",64.88%,30.10%,877
,"JACKSON, OH",60.76%,43.91%,706
,"MEIGS, OH",61.93%,38.96%,901
,"SUSSEX, VA",64.92%,30.69%,593
,"MARION, TN",64.35%,29.34%,1411
,"NOTTOWAY, VA",66.89%,38.26%,758
,"ROSS, OH",58.98%,45.96%,3135
,"BRUNSWICK, VA",66.53%,34.19%,977
,"WYTHE, VA",64.77%,19.80%,894
,"PICKAWAY, OH",63.77%,43.74%,4863
,"CLARENDON, SC",63.72%,35.02%,2387
,"DILLON, SC",66.35%,27.15%,2508
,"PIKE, OH",58.49%,45.44%,713
,"ARMSTRONG, PA",57.52%,20.97%,2246
,"DINWIDDIE, VA",67.23%,30.68%,1294
,"MORROW, OH",63.88%,38.02%,2630
,"PRINCE EDWARD, VA",65.79%,28.26%,605
,"BAMBERG, SC",69.27%,29.69%,859
,"COLUMBIANA, OH",62.56%,32.35%,4532
,"FOREST, PA",51.61%,-,31
,"SUFFOLK CITY, VA",61.28%,41.08%,8228
,"LEE, SC",63.99%,37.47%,958
,"HOCKING, OH",60.79%,39.71%,1186
,"GUERNSEY, OH",59.44%,28.47%,1440
,"LAKE, TN",67.84%,35.69%,283
,"VINTON, OH",62.56%,47.87%,422
,"GREENSVILLE, VA",63.90%,30.77%,975
,"HAMPTON CITY, VA",63.50%,44.14%,9809
,"MARION, SC",66.46%,29.95%,2758
,"CROSBY, TX",67.50%,-,40
,"CLAY, TN",-,-,10 or fewer
,"PULASKI, VA",64.17%,15.58%,321
,"FLORENCE, SC",62.91%,30.14%,13506
,"CRAWFORD, OH",63.97%,47.14%,3863
,"KING AND QUEEN, VA",63.50%,35.53%,515
,"ASHLAND, OH",60.99%,47.22%,3399
,"ORANGEBURG, SC",65.98%,30.06%,5067
,"DARLINGTON, SC",64.24%,28.79%,4516
,"NOBLE, OH",59.15%,30.99%,284
,"COLONIAL HEIGHTS CITY, VA",64.09%,32.56%,1253
,"FAYETTE, OH",62.16%,46.93%,1353
,"APPOMATTOX, VA",61.71%,17.11%,491
,"RICHLAND, OH",63.33%,51.98%,9770
,"MONROE, OH",64.74%,38.21%,882
,"MORGAN, OH",61.59%,39.13%,276
,"ESSEX, VA",65.20%,37.33%,793
,"TRUMBULL, OH",60.46%,35.35%,11572
,"FAIRFIELD, OH",57.81%,36.14%,11846
,"MANASSAS PARK CITY, VA",57.76%,33.72%,599
,"CUMBERLAND, VA",62.03%,28.61%,374
,"MECKLENBURG, VA",63.88%,42.03%,2251
,"ISLE OF WIGHT, VA",59.92%,39.97%,3583
,"RAINS, TX",56.86%,28.01%,357
,"LOGAN, OH",58.62%,38.07%,1752
,"CHARLOTTE, VA",65.08%,37.19%,484
,"VAN BUREN, TN",72.46%,28.99%,69
,"VENANGO, PA",56.13%,22.45%,481
,"WEAKLEY, TN",60.51%,43.70%,2064
,"MAHONING, OH",58.70%,33.19%,14114
,"CALHOUN, SC",61.61%,27.12%,1331
,"WASHINGTON, OH",59.72%,31.21%,2182
,"LUNENBURG, VA",60.67%,33.16%,567
,"TAZEWELL, VA",60.86%,27.96%,1699
,"PITTSYLVANIA, VA",61.08%,23.31%,1313
,"LAUDERDALE, TN",62.76%,42.59%,1195
,"BUCKINGHAM, VA",62.00%,34.45%,929
,"CAMPBELL, VA",61.40%,14.86%,1285
,"CHESTERFIELD, SC",64.01%,28.49%,2373
,"PRINCE GEORGE, VA",65.67%,30.79%,1273
,"PAWNEE, OK",60.52%,37.93%,841
,"BLAND, VA",58.50%,15.42%,253
,"CHARLES CITY, VA",62.41%,34.80%,431
,"MUSKOGEE, OK",60.85%,36.64%,4258
,"CHESTER, SC",65.46%,30.75%,2478
,"NORFOLK CITY, VA",57.03%,35.39%,13481
,"PAGE, VA",63.70%,41.98%,2325
,"HIGHLAND, OH",63.09%,51.56%,2853
,"PERRY, OH",58.56%,36.11%,1163
,"VAL VERDE, TX",65.70%,32.49%,277
,"PREBLE, OH",65.26%,41.56%,3371
,"SOMERSET, PA",56.74%,30.54%,2996
,"OKMULGEE, OK",60.82%,38.24%,2236
,"COSHOCTON, OH",55.89%,41.32%,789
,"MADISON, OH",57.90%,38.71%,4356
,"LAMPASAS, TX",63.71%,34.15%,1918
,"AMHERST, VA",61.47%,17.34%,963
,"MUSKINGUM, OH",57.37%,36.00%,1797
,"SCIOTO, OH",56.78%,34.82%,1166
,"OBION, TN",61.07%,34.90%,2281
,"MILAM, TX",67.70%,39.51%,1582
,"MCNAIRY, TN",58.28%,44.32%,1268
,"CHAMPAIGN, OH",63.63%,41.29%,2359
,"HENDERSON, TN",60.02%,43.04%,1178
,"HARDIN, OH",61.70%,36.05%,1911
,"WESTMORELAND, VA",62.29%,29.90%,602
,"HARRISON, OH",60.77%,36.37%,1086
,"BARNWELL, SC",60.61%,17.86%,655
,"DECATUR, TN",57.82%,37.67%,377
,"MCCULLOCH, TX",65.87%,36.54%,416
,"UNION, SC",65.16%,36.22%,2529
,"SANDUSKY, OH",63.09%,41.98%,3668
,"BROWN, OH",63.57%,39.08%,3385
,"CHEROKEE, OK",61.12%,38.88%,1021
,"RUSSELL, VA",62.10%,27.23%,2042
,"DICKENSON, VA",58.02%,29.15%,1091
,"AMELIA, VA",61.61%,27.68%,607
,"CARBON, PA",62.81%,44.65%,6983
,"SENECA, OH",62.71%,35.10%,3368
,"ACCOMACK, VA",58.99%,31.26%,2358
,"CHESTER, TN",60.31%,42.06%,844
,"ZAVALA, TX",65.00%,43.33%,60
,"CLARK, OH",64.08%,42.93%,10518
,"HAYWOOD, TN",60.86%,40.53%,718
,"MORRIS, TX",67.41%,34.54%,359
,"NEWPORT NEWS CITY, VA",60.52%,40.49%,13237
,"FAIRFIELD, SC",59.66%,28.24%,1827
,"CHEROKEE, SC",63.97%,37.13%,5365
,"KNOX, OH",53.09%,33.30%,2345
,"FULTON, PA",55.73%,31.22%,820
,"CARROLL, VA",58.75%,30.99%,497
,"CLEARFIELD, PA",58.47%,21.59%,301
,"DIMMIT, TX",70.83%,37.50%,48
,"WILLIAMS, OH",64.83%,39.40%,3213
,"DEFIANCE, OH",64.13%,42.87%,3170
,"LE FLORE, OK",61.26%,27.69%,1412
,"MCINTOSH, OK",60.58%,31.98%,1129
,"WESTMORELAND, PA",55.48%,26.27%,13317
,"HURON, OH",61.20%,42.16%,2709
,"CLINTON, OH",65.23%,45.68%,3325
,"HALIFAX, VA",62.32%,40.82%,2479
,"BLEDSOE, TN",63.15%,31.50%,654
,"VAN ZANDT, TX",63.05%,31.46%,2444
,"CAROLINE, VA",67.35%,33.33%,882
,"CRAWFORD, PA",56.40%,25.81%,1422
,"FALLS, TX",63.18%,42.39%,736
,"CREEK, OK",62.10%,38.70%,4638
,"DANVILLE CITY, VA",58.38%,28.22%,925
,"SMYTH, VA",59.79%,22.74%,2634
,"MOORE, TN",-,-,10 or fewer
,"SCHUYLKILL, PA",60.50%,34.70%,12196
,"KERSHAW, SC",60.44%,30.53%,6721
,"WYANDOT, OH",61.24%,38.23%,1504
,"SEQUOYAH, OK",61.09%,30.70%,1619
,"CAMP, TX",65.28%,33.87%,815
,"MARION, OH",62.41%,42.51%,5789
,"HENRY, VA",55.26%,25.85%,704
,"LEE, TX",61.73%,36.42%,486
,"CHESAPEAKE CITY, VA",52.64%,31.04%,17112
,"KAUFMAN, TX",62.08%,34.06%,13134
,"CAMBRIA, PA",55.80%,31.71%,8340
,"HENRY, TN",58.03%,35.22%,741
,"GALAX CITY, VA",57.31%,21.64%,171
,"HUNTINGDON, PA",54.29%,27.61%,326
,"INDIANA, PA",54.28%,22.26%,993
,"FRANKLIN, PA",58.78%,35.88%,9845
,"HAWKINS, TN",61.19%,22.62%,3723
,"NORTHAMPTON, VA",54.90%,30.88%,816
,"LAKE, OR",61.51%,39.12%,317
,"HARDEMAN, TN",59.54%,33.09%,1085
,"NEWBERRY, SC",59.85%,33.12%,1736
,"UNION, OH",55.39%,36.26%,4562
,"PERRY, PA",56.40%,27.71%,2920
,"ALLENDALE, SC",61.54%,19.05%,273
,"GILES, VA",57.99%,15.98%,169
,"ADAMS, OH",60.91%,36.00%,1586
,"KING WILLIAM, VA",59.77%,34.05%,1295
,"GREENE, PA",65.14%,35.00%,2014
,"JEFFERSON, PA",55.05%,20.20%,198
,"CONCHO, TX",63.79%,35.63%,174
,"BELMONT, OH",61.35%,39.98%,5568
,"LAWRENCE, PA",54.97%,24.82%,1539
,"CRAIG, OK",60.40%,29.72%,1043
,"EDWARDS, TX",64.52%,-,31
,"STONEWALL, TX",-,-,10 or fewer
,"DYER, TN",60.87%,39.77%,2213
,"CADDO, OK",62.31%,28.89%,398
,"OTTAWA, OH",61.95%,41.78%,2439
,"MCCORMICK, SC",62.81%,44.13%,562
,"NOWATA, OK",53.85%,27.94%,247
,"SCURRY, TX",59.38%,34.38%,64
,"FAYETTE, PA",56.91%,31.77%,9380
,"LOUISA, VA",57.66%,33.16%,2747
,"GALLIA, OH",59.63%,36.89%,488
,"EMPORIA CITY, VA",60.61%,27.27%,66
,"CARROLL, TN",61.59%,34.44%,1963
,"WOOD, TX",61.99%,28.57%,1876
,"LAKE, SD",62.58%,32.68%,612
,"LICKING, OH",58.65%,38.68%,15906
,"COOS, OR",58.19%,39.39%,5329
,"FRANKLIN, OH",54.61%,35.15%,115776
,"UPSHUR, TX",61.49%,34.78%,644
,"DELAWARE, OK",55.82%,26.87%,670
,"LEE, VA",59.30%,21.36%,1629
,"VAN WERT, OH",61.45%,34.62%,1323
,"EDGEFIELD, SC",61.44%,26.09%,1307
,"SALUDA, SC",63.46%,38.86%,1122
,"HENRY, OH",63.64%,37.53%,1804
,"HENDERSON, TX",59.69%,23.06%,4398
,"ROGERS, OK",59.96%,36.85%,5729
,"OSAGE, OK",60.12%,37.60%,657
,"ALLEN, OH",60.95%,35.50%,7020
,"SHENANDOAH, VA",60.30%,34.88%,3793
,"PATRICK, VA",54.76%,29.39%,347
,"BURLESON, TX",66.41%,37.57%,1054
,"GLOUCESTER, VA",60.35%,39.92%,3672
,"GIBSON, TN",58.09%,35.21%,2465
,"WHARTON, TX",58.48%,31.00%,1274
,"PAULDING, OH",61.99%,38.21%,984
,"AUGLAIZE, OH",59.98%,32.76%,2109
,"CLARION, PA",55.17%,19.54%,261
,"DARKE, OH",58.31%,27.39%,3279
,"CORYELL, TX",63.81%,39.34%,4054
,"ATASCOSA, TX",67.14%,46.61%,560
,"WISE, VA",59.03%,27.20%,3334
,"MADISON, VA",58.18%,34.25%,978
,"SARGENT, ND",56.63%,49.17%,362
,"BURKE, ND",64.75%,30.33%,122
,"LYNCHBURG CITY, VA",60.40%,13.45%,2149
,"MALHEUR, OR",60.70%,36.48%,2758
,"WAGONER, OK",58.08%,35.52%,5465
,"PANOLA, TX",65.43%,22.58%,1351
,"NAVARRO, TX",59.57%,33.86%,1521
,"WASHINGTON, VA",57.35%,26.91%,4389
,"MERCER, PA",55.43%,25.27%,2643
,"BEDFORD, PA",47.84%,21.01%,809
,"CROCKETT, TN",58.94%,34.39%,660
,"SUMTER, SC",60.36%,33.48%,6261
,"COLUMBIA, PA",52.79%,25.98%,358
,"FLUVANNA, VA",56.70%,34.57%,2635
,"JOHNSON, TN",58.00%,24.34%,1212
,"SEQUATCHIE, TN",57.29%,30.57%,988
,"CLERMONT, OH",59.96%,39.23%,20037
,"SCOTT, VA",57.02%,21.35%,1368
,"ADAMS, PA",55.82%,34.57%,9084
,"MONROE, PA",59.65%,42.31%,16019
,"DELTA, TX",62.35%,27.06%,85
,"GRAYSON, VA",54.09%,17.12%,257
,"MAYES, OK",60.56%,36.34%,3035
,"LATIMER, OK",58.38%,22.63%,358
,"RICHMOND, VA",56.84%,30.53%,665
,"ROBERTSON, TX",65.35%,38.06%,762
,"MARION, TX",54.76%,26.19%,42
,"MADISON, TN",59.26%,42.21%,5250
,"PUTNAM, OH",59.66%,28.95%,2335
,"HOPKINS, TX",58.64%,28.64%,590
,"TOM GREEN, TX",64.87%,42.89%,9613
,"FULTON, OH",62.36%,36.82%,3395
,"GREENE, VA",56.94%,36.87%,1649
,"JEFFERSON, OH",58.54%,30.91%,2284
,"COKE, TX",61.40%,38.14%,215
,"COCKE, TN",52.31%,22.42%,281
,"MCMINN, TN",55.85%,24.28%,453
,"KIDDER, ND",60.93%,45.70%,151
,"RANSOM, ND",62.14%,51.26%,515
,"OKFUSKEE, OK",60.33%,43.80%,484
,"LEWIS, TN",64.29%,-,42
,"ELLIS, TX",62.20%,40.73%,17808
,"BRISTOL CITY, VA",56.38%,26.06%,1128
,"SHELBY, TX",63.16%,25.99%,304
,"MONTGOMERY, OH",61.44%,41.43%,47140
,"LAURENS, SC",61.99%,41.84%,4849
,"COLLETON, SC",58.81%,21.90%,1306
,"GRANT, ND",51.43%,32.14%,140
,"ROCKINGHAM, VA",57.04%,33.22%,6667
,"MCKEAN, PA",44.26%,17.45%,235
,"HAMPTON, SC",58.82%,20.36%,442
,"TIPTON, TN",56.93%,29.85%,3260
,"BENTON, TN",58.11%,35.83%,974
,"LUCAS, OH",60.37%,39.45%,35943
,"HOWARD, TX",62.66%,44.98%,458
,"DORCHESTER, SC",58.39%,27.56%,9721
,"BUTLER, OH",61.00%,39.85%,36166
,"STEELE, ND",57.34%,43.36%,143
,"HUNT, TX",62.08%,35.11%,4127
,"RED RIVER, TX",42.64%,20.16%,129
,"RHEA, TN",57.14%,25.03%,735
,"OTTAWA, OK",54.43%,23.62%,542
,"NORTHUMBERLAND, VA",60.44%,28.35%,776
,"LAMOURE, ND",64.76%,55.72%,332
,"PIKE, PA",55.62%,35.82%,2172
,"GRUNDY, TN",54.50%,27.01%,211
,"TUSCARAWAS, OH",55.46%,39.38%,6273
,"ABBEVILLE, SC",59.05%,33.83%,1995
,"HORRY, SC",53.33%,28.39%,12851
,"WALSH, ND",62.00%,30.68%,942
,"ANDERSON, TX",58.55%,28.35%,977
,"POTTER, PA",56.17%,20.43%,235
,"PORTAGE, OH",55.69%,39.26%,10430
,"ASHTABULA, OH",57.90%,42.68%,6307
,"MCCURTAIN, OK",57.74%,21.34%,239
,"MIAMI, OH",59.19%,36.48%,10157
,"BEAVER, PA",53.64%,20.89%,4284
,"MOUNTRAIL, ND",59.56%,35.52%,366
,"BRADLEY, TN",58.16%,30.73%,3186
,"BELL, TX",62.76%,40.71%,29591
,"KINNEY, TX",64.29%,42.86%,28
,"HALL, TX",61.90%,-,42
,"HAMBLEN, TN",50.89%,21.43%,336
,"MERCER, ND",55.80%,33.83%,733
,"WAYNE, PA",50.19%,22.99%,1331
,"TITUS, TX",56.05%,29.90%,719
,"FAYETTE, TN",53.55%,26.10%,2280
,"JUNIATA, PA",52.13%,20.21%,376
,"MORROW, OR",62.49%,24.97%,869
,"HUTCHINSON, TX",51.90%,12.55%,526
,"HARDIN, TN",56.02%,38.59%,723
,"LINCOLN, OK",58.37%,27.25%,723
,"HILL, TX",60.92%,36.48%,1387
,"OLIVER, ND",58.56%,53.15%,111
,"KNOX, TX",-,-,11
,"COTTLE, TX",-,-,10 or fewer
,"MARTINSVILLE CITY, VA",60.63%,27.95%,254
,"BARNES, ND",55.05%,51.65%,970
,"CULPEPER, VA",61.03%,32.47%,4262
,"SUMMIT, OH",53.19%,37.16%,34275
,"SPARTANBURG, SC",60.21%,38.69%,33239
,"ORANGE, VA",58.70%,33.66%,2472
,"POLK, TN",56.48%,28.34%,494
,"ERIE, PA",56.29%,29.95%,12920
,"RUNNELS, TX",65.62%,39.41%,477
,"STUTSMAN, ND",57.41%,55.91%,1998
,"CASS, TX",60.71%,26.98%,252
,"MCPHERSON, SD",58.93%,42.86%,56
,"GREENE, OH",59.58%,40.47%,13310
,"CROCKETT, TX",69.02%,35.69%,255
,"BRADFORD, PA",60.46%,32.00%,5078
,"CAVALIER, ND",58.70%,35.14%,276
,"JEFFERSON, OR",59.72%,41.62%,2155
,"WASHINGTON, TX",60.32%,37.19%,2858
,"GRIMES, TX",61.34%,34.23%,1601
,"LORAIN, OH",57.68%,45.65%,29239
,"GRAY, TX",54.65%,13.51%,333
,"MIDDLESEX, VA",57.64%,38.31%,864
,"CHESTERFIELD, VA",55.85%,27.09%,21622
,"MARTIN, TX",66.67%,52.38%,21
,"JACKSON, TN",-,-,10 or fewer
,"MANASSAS CITY, VA",53.71%,31.62%,2372
,"MATHEWS, VA",54.44%,34.67%,799
,"HYDE, SD",-,-,18
,"SUTTON, TX",66.88%,32.50%,160
,"NEW KENT, VA",55.34%,28.21%,1843
,"SMITH, TX",59.77%,33.11%,9353
,"NORTON CITY, VA",57.71%,28.86%,402
,"GREENWOOD, SC",58.27%,37.43%,7211
,"SAN SABA, TX",61.23%,36.23%,276
,"NORTHAMPTON, PA",57.04%,40.67%,34076
,"RADFORD, VA",64.29%,7.86%,140
,"LAMAR, TX",59.14%,24.70%,421
,"RICHLAND, SC",56.35%,32.94%,26533
,"HASKELL, OK",60.06%,26.31%,631
,"TIOGA, PA",58.99%,26.83%,1990
,"WYOMING, PA",57.63%,22.52%,826
,"SULLIVAN, TN",55.02%,22.70%,10883
,"CARTER, TN",56.19%,22.71%,3166
,"BEDFORD, VA",53.74%,10.21%,1498
,"SUSQUEHANNA, PA",54.65%,24.44%,1526
,"PICKENS, SC",59.03%,37.14%,11511
,"PEMBINA, ND",62.05%,38.82%,577
,"MCMULLEN, TX",-,-,10 or fewer
,"FANNIN, TX",59.91%,29.35%,661
,"GRIGGS, ND",55.03%,43.20%,169
,"BEXAR, TX",59.23%,52.87%,44559
,"MEIGS, TN",58.14%,25.19%,258
,"STARK, OH",52.20%,35.17%,16472
,"MOORE, TX",49.11%,12.72%,338
,"TULSA, OK",54.72%,33.91%,47652
,"MARION, OR",52.85%,28.95%,24053
,"SWISHER, TX",54.87%,17.70%,113
,"HOCKLEY, TX",67.35%,-,49
,"GREENE, TN",56.63%,24.45%,5056
,"POWHATAN, VA",52.42%,22.62%,1755
,"WILSON, TX",57.80%,38.71%,372
,"WARREN, VA",57.32%,34.92%,3348
,"TILLMAN, OK",52.78%,19.44%,72
,"FRIO, TX",57.29%,41.67%,96
,"NOBLE, OK",50.54%,17.20%,93
,"WAYNE, TN",58.97%,35.90%,39
,"WOOD, OH",58.48%,35.70%,9324
,"UMATILLA, OR",57.00%,21.07%,3451
,"RICHLAND, ND",56.58%,47.74%,1504
,"GRANT, OR",49.61%,27.13%,258
,"CLAIBORNE, TN",46.51%,24.42%,86
,"UPTON, TX",58.82%,41.18%,34
,"RUSK, TX",60.16%,22.78%,1747
,"KAY, OK",56.77%,22.90%,310
,"POTTER, TX",52.98%,16.09%,3705
,"MENARD, TX",55.71%,24.29%,70
,"ATHENS, OH",56.50%,36.92%,3464
,"MERCER, OH",57.19%,31.71%,883
,"WASHINGTON, OK",51.98%,26.60%,1620
,"TRINITY, TX",57.66%,33.33%,222
,"DONLEY, TX",54.00%,13.00%,100
,"WILLIAMS, ND",60.14%,22.45%,1470
,"SHERMAN, TX",60.00%,-,30
,"SHELBY, TN",55.38%,30.50%,48760
,"AUGUSTA, VA",56.84%,28.13%,3818
,"MCLENNAN, TX",58.79%,37.09%,14822
,"PITTSBURG, OK",57.14%,29.00%,1645
,"SCHLEICHER, TX",60.71%,35.00%,140
,"PAYNE, OK",56.67%,25.22%,1237
,"HALE, TX",67.44%,25.58%,86
,"SHELBY, OH",58.08%,36.37%,2073
,"UVALDE, TX",61.90%,31.97%,147
,"CHOCTAW, OK",53.33%,18.67%,75
,"SEMINOLE, OK",54.77%,24.12%,199
,"DIVIDE, ND",71.79%,30.77%,117
,"CAMERON, PA",-,-,12
,"STEPHENS, OK",55.17%,19.83%,232
,"OCONEE, SC",56.01%,35.44%,5392
,"CROOK, OR",56.16%,38.77%,2582
,"GRAINGER, TN",56.48%,19.44%,108
,"LANCASTER, VA",62.35%,32.99%,773
,"MITCHELL, TX",54.00%,28.00%,50
,"CARSON, TX",54.84%,8.60%,186
,"LIPSCOMB, TX",65.38%,-,26
,"JOHNSON, TX",60.36%,35.03%,11974
,"OCHILTREE, TX",46.23%,15.09%,106
,"SHERIDAN, ND",42.22%,28.89%,45
,"ANDERSON, SC",58.77%,31.82%,19387
,"REAGAN, TX",61.76%,38.97%,136
,"HANCOCK, OH",53.02%,24.59%,1769
,"TOWNER, ND",49.66%,27.52%,149
,"MCKENZIE, ND",62.94%,45.53%,1028
,"POQUOSON CITY, VA",50.97%,32.50%,1083
,"KIMBLE, TX",48.72%,28.21%,39
,"UNICOI, TN",53.05%,18.73%,1116
,"ROCKWALL, TX",52.70%,32.49%,10629
,"COAL, OK",53.19%,29.79%,47
,"KING, TX",-,-,10 or fewer
,"TERRELL, TX",-,-,10 or fewer
,"DAY, SD",56.35%,37.83%,378
,"MASON, TX",52.81%,33.71%,89
,"PECOS, TX",53.52%,26.76%,71
,"GRAYSON, TX",55.59%,27.28%,2441
,"CUMBERLAND, PA",49.53%,25.14%,19087
,"FRANKLIN, TX",51.58%,24.43%,221
,"DALLAS, TX",54.25%,32.40%,148436
,"PUSHMATAHA, OK",46.34%,17.89%,123
,"HAMILTON, TN",54.54%,28.38%,17286
,"POLK, OR",51.97%,28.89%,5399
,"NELSON, ND",58.46%,39.62%,260
,"IRION, TX",63.37%,35.64%,101
,"HARDEMAN, TX",57.14%,-,21
,"GREGG, TX",56.27%,25.46%,1084
,"BLAIR, PA",48.57%,22.72%,1501
,"MEDINA, TX",53.73%,37.97%,482
,"ROLETTE, ND",55.41%,28.79%,601
,"BERKELEY, SC",55.81%,26.97%,17233
,"LA SALLE, TX",73.68%,-,19
,"DICKENS, TX",-,-,10 or fewer
,"WASHINGTON, PA",51.66%,24.08%,9161
,"PHILADELPHIA, PA",51.80%,32.05%,102098
,"YORK, PA",54.09%,32.52%,44703
,"ERIE, OH",58.34%,42.31%,2758
,"LIMESTONE, TX",58.79%,33.83%,677
,"GALVESTON, TX",57.86%,39.74%,25548
,"DEAF SMITH, TX",45.92%,11.68%,368
,"CHEROKEE, TX",60.60%,29.81%,1835
,"ELK, PA",52.63%,24.56%,114
,"YOAKUM, TX",-,-,10 or fewer
,"PRINCE WILLIAM, VA",51.45%,28.92%,28564
,"HOUSTON, TX",59.34%,31.12%,241
,"GRANT, OK",-,-,22
,"MCLEAN, ND",54.02%,39.66%,585
,"HUGHES, OK",61.09%,27.60%,221
,"LAKE, OH",54.89%,40.79%,18145
,"FREESTONE, TX",57.02%,30.73%,449
,"DALLAM, TX",43.79%,9.80%,153
,"HARMON, OK",-,-,14
,"DAUPHIN, PA",51.70%,25.00%,18925
,"MILLS, TX",47.62%,28.57%,84
,"WHEELER, OR",49.46%,34.41%,93
,"VIRGINIA BEACH CITY, VA",49.18%,30.10%,31482
,"HARNEY, OR",49.58%,24.37%,599
,"LINCOLN, OR",52.50%,27.30%,4575
,"HARTLEY, TX",50.00%,-,38
,"OVERTON, TN",-,-,22
,"MATAGORDA, TX",54.17%,29.29%,659
,"ADAIR, OK",55.83%,33.75%,240
,"LACKAWANNA, PA",49.39%,20.69%,6230
,"LOVE, OK",48.28%,21.84%,87
,"LOGAN, ND",58.04%,43.75%,112
,"BERKS, PA",52.43%,30.70%,26433
,"LEBANON, PA",52.93%,27.95%,11053
,"MCHENRY, ND",53.09%,29.22%,243
,"HAMILTON, OH",56.44%,38.01%,75369
,"GILLIAM, OR",62.86%,28.57%,70
,"WOODS, OK",46.43%,-,28
,"HANOVER, VA",53.68%,26.49%,6511
,"LYNN, TX",-,-,12
,"SULLIVAN, PA",54.95%,28.83%,222
,"WARREN, OH",52.89%,34.81%,25397
,"MORTON, ND",56.19%,45.52%,3047
,"PIERCE, ND",55.81%,30.65%,310
,"DICKEY, ND",53.65%,46.09%,384
,"STAFFORD, VA",55.20%,31.24%,2817
,"NELSON, VA",52.70%,32.79%,1165
,"MARSHALL, OK",61.46%,21.88%,96
,"STERLING, TX",65.28%,27.78%,72
