Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2024,,,
,"CALDWELL, LA",-,6.78%,177
,"SCHUYLER, MO",-,-,15
,"IRON, MI",-,-,214
,"ROCKLAND, NY",0.92%,2.66%,2596
,"ANTRIM, MI",-,-,119
,"BLAINE, MT",-,-,71
,"DAVIESS, KY",2.62%,6.93%,2021
,"LAKE, MT",-,-,37
,"GASCONADE, MO",-,-,76
,"WARREN, KY",3.60%,9.65%,694
,"CHAUTAUQUA, NY",1.70%,8.25%,1769
,"DANIELS, MT",-,-,32
,"ALLEN, KY",-,19.19%,99
,"UNION, NM",-,-,28
,"CLAIBORNE, LA",-,-,34
,"HOUGHTON, MI",-,-,115
,"BIENVILLE, LA",-,-,44
,"LEELANAU, MI",-,-,97
,"TERREBONNE, LA",2.60%,9.56%,2887
,"BOYD, KY",2.62%,10.34%,648
,"LOGAN, NE",-,-,67
,"ROSEAU, MN",2.04%,7.52%,1422
,"EDDY, NM",-,14.09%,149
,"RED RIVER, LA",-,-,16
,"SIMPSON, KY",-,-,91
,"FLATHEAD, MT",-,-,128
,"FRANKLIN, MA",1.40%,7.72%,1217
,"SCHOOLCRAFT, MI",-,-,98
,"WESTCHESTER, NY",1.47%,2.91%,10713
,"BOONE, MO",-,-,288
,"GRAND TRAVERSE, MI",-,2.28%,877
,"WARREN, MO",-,-,25
,"CHASE, NE",-,-,108
,"HILL, MT",-,5.48%,292
,"MONITEAU, MO",-,-,11
,"MIDLAND, MI",-,3.36%,685
,"SANTA FE, NM",2.03%,4.18%,934
,"MARQUETTE, MI",-,5.11%,528
,"CLARK, NV",2.09%,6.28%,46675
,"PUTNAM, NY",-,4.43%,406
,"DE SOTO, LA",-,-,71
,"RICHMOND, NY",1.24%,2.68%,10578
,"LEA, NM",-,-,42
,"CADDO, LA",2.49%,14.85%,1044
,"TOOLE, MT",-,-,78
,"LOS ALAMOS, NM",-,-,80
,"JEFFERSON, MO",1.95%,3.58%,614
,"SAINT CHARLES, MO",1.55%,4.28%,1097
,"LIBERTY, MT",-,-,47
,"BOSSIER, LA",-,8.10%,395
,"MISSOULA, MT",-,3.13%,448
,None of the above,3.34%,5.73%,200905
,Total,4.57%,7.47%,4373431
≥ 45 and < 55 Years,"VANCE, NC",18.02%,25.68%,2286
,"BERTIE, NC",18.91%,25.49%,1671
,"LENOIR, NC",17.11%,23.85%,5162
,"WASHINGTON, NC",17.51%,24.73%,914
,"ESMERALDA, NV",-,-,10 or fewer
,"CLEVELAND, NC",19.65%,25.55%,3288
,"MARTIN, NC",17.07%,25.03%,1822
,"HERTFORD, NC",18.04%,28.16%,1829
,"BLADEN, NC",17.39%,25.08%,3106
,"PERRY, MS",18.19%,22.04%,1248
,"WEBSTER, MS",16.43%,23.11%,913
,"WARREN, NC",15.68%,22.56%,727
,"MUHLENBERG, KY",12.35%,24.21%,818
,"YADKIN, NC",14.68%,17.10%,2731
,"GRANVILLE, NC",15.42%,20.54%,4590
,"EDGECOMBE, NC",18.18%,26.66%,4527
,"SOMERSET, MD",12.89%,22.09%,1521
,"WILSON, NC",17.80%,24.02%,5229
,"HOWARD, MO",-,-,10 or fewer
,"WALTHALL, MS",12.67%,21.66%,1034
,"CLAY, MS",19.51%,24.31%,1773
,"JEFFERSON DAVIS, MS",15.68%,23.42%,995
,"ANDERSON, KY",16.09%,21.33%,2293
,"STOKES, NC",15.03%,18.27%,3958
,"PENDLETON, KY",17.85%,23.19%,1557
,"YAZOO, MS",17.83%,23.43%,1985
,"ESTILL, KY",14.52%,22.02%,1240
,"POWELL, KY",15.81%,24.03%,645
,"MCDOWELL, NC",13.80%,18.18%,3058
,"SURRY, NC",14.05%,17.74%,3957
,"GATES, NC",12.35%,20.19%,842
,"CHRISTIAN, KY",14.19%,27.82%,888
,"KNOX, KY",16.25%,26.60%,2425
,"ALAMANCE, NC",14.86%,20.16%,18400
,"GRUNDY, MO",13.07%,18.63%,773
,"WAYNE, NC",15.66%,22.81%,9436
,"BEAUFORT, NC",13.78%,19.50%,4528
,"SAMPSON, NC",16.63%,24.68%,3650
,"SCHOHARIE, NY",12.65%,15.55%,2483
,"BOYD, NE",-,-,42
,"MERCER, MO",9.35%,13.82%,246
,"KEMPER, MS",14.03%,25.54%,556
,"CHOWAN, NC",14.56%,20.34%,1367
,"COVINGTON, MS",14.35%,18.43%,1666
,"RUTHERFORD, NC",12.63%,18.17%,2185
,"SAINT FRANCOIS, MO",13.66%,19.89%,1252
,"ORLEANS, NY",13.73%,18.12%,3140
,"LESLIE, KY",17.70%,25.49%,565
,"NANCE, NE",12.07%,18.10%,116
,"MONTGOMERY, MS",15.93%,21.36%,590
,"CALDWELL, NC",14.36%,19.68%,7424
,"RIPLEY, MO",13.44%,17.98%,662
,"IRON, MO",10.26%,20.51%,195
,"ROBESON, NC",15.22%,23.93%,10265
,"GALLATIN, KY",16.79%,21.92%,780
,"LAUREL, KY",13.20%,22.29%,3787
,"MARION, MS",16.06%,21.90%,2347
,"LAWRENCE, MS",14.67%,20.71%,1043
,"WHITLEY, KY",14.65%,24.62%,3769
,"SPENCER, KY",13.80%,17.18%,2131
,"DAVIE, NC",12.88%,15.90%,3284
,"FRANKLIN, NC",13.03%,18.00%,5972
,"WORTH, MO",12.84%,18.92%,148
,"MISSISSIPPI, MO",16.31%,23.81%,840
,"TODD, KY",-,24.14%,58
,"HINDS, MS",15.91%,22.09%,15564
,"MADISON, NC",15.22%,19.11%,1235
,"UNION, KY",14.49%,21.96%,1284
,"NEWTON, MS",14.02%,25.05%,1541
,"CASWELL, NC",12.32%,21.33%,1599
,"KEYA PAHA, NE",-,-,23
,"WASHINGTON, MD",13.18%,19.37%,14038
,"DAVIDSON, NC",14.32%,18.45%,12100
,"ROWAN, NC",14.30%,18.51%,9944
,"NORTHAMPTON, NC",12.21%,23.45%,1343
,"SULLIVAN, MO",-,20.65%,92
,"POINTE COUPEE, LA",10.97%,18.93%,1595
,"HYDE, NC",12.57%,16.17%,334
,"GRANT, KY",16.41%,20.22%,3382
,"FREEBORN, MN",12.88%,20.86%,163
,"CHOCTAW, MS",16.26%,23.89%,406
,"WASHINGTON, MO",10.57%,21.14%,123
,"NELSON, KY",12.47%,18.05%,4387
,"JONES, NC",12.11%,22.49%,289
,"ST JOHN THE BAPTIST, LA",14.74%,22.56%,3276
,"RAY, MO",13.48%,20.00%,445
,"WAYNE, NY",13.27%,16.28%,9404
,"HOLMES, MS",15.91%,24.57%,1339
,"LARUE, KY",14.53%,21.72%,1349
,"IBERVILLE, LA",13.10%,22.25%,2755
,"CHICKASAW, MS",13.59%,19.59%,1516
,"ELKO, NV",13.48%,20.55%,1684
,"HOPKINS, KY",13.42%,25.16%,2198
,"AITKIN, MN",11.27%,13.73%,1136
,"LAKE, MI",11.90%,17.08%,849
,"LIVINGSTON, NY",11.68%,14.86%,5907
,"FRANKLIN, KY",14.32%,19.31%,4169
,"NESHOBA, MS",13.74%,23.89%,1754
,"MARSHALL, KY",13.80%,18.98%,3072
,"WASHINGTON, LA",14.17%,24.19%,3196
,"HOLT, NE",12.72%,18.37%,283
,"PEARL RIVER, MS",12.96%,18.41%,5672
,"FRANKLIN, ME",10.99%,14.24%,2465
,"GASTON, NC",16.71%,20.83%,8331
,"SCOTT, MS",13.86%,22.21%,1436
,"FULTON, KY",10.63%,15.70%,414
,"HENDERSON, KY",15.52%,21.26%,4290
,"HERKIMER, NY",12.48%,17.63%,5055
,"GENESEE, NY",11.58%,15.45%,5347
,"BRUNSWICK, NC",10.80%,16.18%,10915
,"LEAKE, MS",14.66%,21.80%,1610
,"BIG HORN, MT",19.00%,24.50%,200
,"LIVINGSTON, MO",13.27%,20.49%,1108
,"TUNICA, MS",11.66%,21.24%,386
,"WEBSTER, KY",13.35%,21.97%,1056
,"OTSEGO, NY",11.75%,14.93%,5176
,"PRENTISS, MS",13.36%,19.87%,2058
,"OSCEOLA, MI",14.74%,18.19%,1913
,"NASH, NC",13.83%,21.83%,8309
,"CHENANGO, NY",12.98%,17.51%,4552
,"WILKES, NC",12.04%,16.88%,2275
,"AROOSTOOK, ME",13.09%,16.84%,2719
,"WORCESTER, MD",9.04%,13.81%,3287
,"MERRICK, NE",10.87%,14.00%,543
,"CAROLINE, MD",11.19%,19.30%,2762
,"PASQUOTANK, NC",13.25%,19.86%,3403
,"DELAWARE, NY",12.07%,15.36%,3671
,"MONROE, NY",12.44%,15.68%,78737
,"QUITMAN, MS",8.84%,25.12%,215
,"OWEN, KY",16.36%,22.85%,709
,"CLINTON, MO",13.63%,18.24%,932
,"PERSON, NC",12.50%,19.48%,2752
,"HARNETT, NC",13.97%,20.68%,8255
,"WIBAUX, MT",-,-,20
,"GREENE, NC",12.51%,22.06%,1183
,"PERSHING, NV",10.42%,15.97%,144
,"PIKE, MS",13.93%,21.60%,2412
,"ALLEGANY, NY",12.50%,16.46%,3008
,"HALIFAX, NC",11.77%,22.72%,4340
,"TYRRELL, NC",12.04%,17.88%,274
,"GENTRY, MO",11.52%,15.35%,495
,"HILLSDALE, MI",11.63%,15.38%,2777
,"ITASCA, MN",12.41%,15.27%,4197
,"CLAY, KY",15.79%,29.48%,2039
,"HALL, NE",10.61%,16.38%,2619
,"COPIAH, MS",13.19%,20.47%,1236
,"OXFORD, ME",10.64%,13.96%,4369
,"CARROLL, MS",12.66%,20.75%,482
,"WAYNE, MO",13.21%,19.14%,810
,"CLARKE, MS",13.29%,21.91%,1196
,"BOONE, KY",13.47%,16.27%,16822
,"WASHINGTON, KY",11.33%,17.17%,565
,"ROCKINGHAM, NC",12.70%,20.54%,8607
,"OCEANA, MI",11.84%,16.23%,2761
,"HICKORY, MO",-,-,30
,"REYNOLDS, MO",10.00%,17.20%,250
,"RANKIN, MS",12.47%,17.41%,11182
,"BRACKEN, KY",12.82%,18.70%,663
,"MCKINLEY, NM",10.34%,28.09%,445
,"SCOTT, KY",13.03%,17.69%,4160
,"MERCER, KY",13.23%,21.64%,998
,"ANSON, NC",15.85%,24.28%,593
,"JEFFERSON, NY",9.90%,16.92%,1111
,"KENTON, KY",13.48%,16.85%,17751
,"HARRISON, KY",13.10%,19.97%,771
,"JACKSON, MI",12.38%,16.05%,14794
,"MORA, NM",-,-,22
,"LAFAYETTE, MO",10.94%,15.25%,695
,"FORSYTH, NC",12.76%,16.41%,30160
,"STANTON, NE",11.54%,15.38%,208
,"PISCATAQUIS, ME",8.61%,13.65%,337
,"DAVIESS, MO",11.78%,17.52%,314
,"MONROE, MO",-,-,10 or fewer
,"WICOMICO, MD",10.53%,18.53%,7395
,"COLUMBUS, NC",10.45%,21.73%,2738
,"BULLITT, KY",13.52%,18.79%,9008
,"HARDIN, KY",12.88%,19.51%,12589
,"JOHNSTON, NC",12.39%,19.01%,19974
,"PIKE, KY",11.40%,22.51%,5579
,"RANDOLPH, NC",11.96%,19.29%,7163
,"WEST BATON ROUGE, LA",13.22%,21.41%,2602
,"KOOCHICHING, MN",11.74%,14.43%,1116
,"STONE, MS",11.74%,18.96%,1150
,"LYON, KY",9.89%,18.71%,556
,"MEADE, KY",11.48%,17.75%,2265
,"CHATHAM, NC",9.64%,13.73%,6409
,"DEKALB, MO",11.34%,17.47%,538
,"MASON, MI",10.34%,13.53%,2815
,"PERQUIMANS, NC",11.95%,19.10%,1063
,"CASS, MI",12.54%,16.83%,2942
,"BERRIEN, MI",11.27%,15.24%,14422
,"LEFLORE, MS",14.23%,21.69%,1019
,"SIMPSON, MS",12.55%,19.79%,1243
,"FARIBAULT, MN",15.33%,17.34%,698
,"MUSSELSHELL, MT",16.08%,20.28%,143
,"BENTON, MO",8.14%,14.53%,172
,"KENT, MD",9.49%,17.24%,1317
,"CALHOUN, MS",12.74%,20.27%,1036
,"TREASURE, MT",-,-,17
,"MONTGOMERY, NY",10.83%,15.61%,1339
,"BUTLER, MO",14.32%,21.51%,2989
,"CAMPBELL, KY",11.50%,14.35%,9128
,"TRAVERSE, MN",15.79%,22.11%,285
,"AMITE, MS",9.81%,18.46%,520
,"BELL, KY",13.67%,23.54%,841
,"ONTARIO, NY",9.83%,12.75%,11007
,"MONROE, MS",11.16%,17.72%,3217
,"EUREKA, NV",-,-,37
,"CAPE MAY, NJ",8.37%,13.01%,3167
,"NORMAN, MN",12.91%,18.22%,697
,"JASPER, MS",11.49%,23.20%,888
,"MONTGOMERY, NC",12.76%,20.57%,384
,"CAMDEN, NC",8.12%,13.14%,1035
,"HUMPHREYS, MS",13.92%,21.04%,309
,"HARRISON, MO",10.36%,22.71%,251
,"LOWNDES, MS",14.56%,23.50%,4039
,"SMITH, MS",11.19%,21.08%,688
,"HOLT, MO",10.64%,14.10%,376
,"BRANCH, MI",12.54%,18.64%,3246
,"CAMDEN, NJ",11.76%,16.44%,46234
,"LENAWEE, MI",10.00%,15.90%,9290
,"MECOSTA, MI",11.42%,15.91%,3370
,"TRIMBLE, KY",11.59%,18.89%,630
,"LAMAR, MS",13.22%,16.24%,4888
,"STEUBEN, NY",11.82%,16.01%,8699
,"NICHOLAS, KY",14.29%,19.91%,231
,"JACKSON, MO",10.39%,14.82%,29512
,"GRENADA, MS",10.98%,19.60%,1648
,"LEE, KY",10.83%,18.80%,351
,"JEFFERSON, KY",12.87%,17.48%,74111
,"LIVINGSTON, KY",12.01%,20.75%,824
,"THURSTON, NE",11.36%,24.43%,176
,"LAUDERDALE, MS",12.70%,21.98%,5378
,"TIOGA, NY",10.64%,15.26%,4312
,"COTTONWOOD, MN",12.90%,15.98%,845
,"WINSTON, MS",12.36%,20.59%,777
,"MAHNOMEN, MN",13.70%,18.04%,438
,"WALDO, ME",9.32%,13.08%,3242
,"GAGE, NE",11.87%,16.08%,1996
,"KEWEENAW, MI",-,-,10 or fewer
,"YORK, ME",10.14%,13.57%,13627
,"SAINT MARTIN, LA",11.98%,19.40%,3180
,"MADISON, MO",14.15%,23.11%,212
,"VERNON, MO",7.06%,18.24%,170
,"PENOBSCOT, ME",9.09%,12.69%,7326
,"MUSKEGON, MI",11.52%,16.65%,18468
,"MILLE LACS, MN",11.75%,15.14%,1949
,"SAINT JAMES, LA",11.59%,20.64%,1027
,"COAHOMA, MS",10.85%,22.48%,516
,"BRECKINRIDGE, KY",10.37%,18.10%,1138
,"BUCHANAN, MO",11.33%,17.33%,7270
,"CARROLL, MO",8.43%,15.66%,166
,"JONES, MS",11.69%,19.59%,3584
,"CUMBERLAND, NC",12.72%,21.49%,19129
,"FORREST, MS",14.83%,18.80%,8434
,"RICHMOND, NC",9.81%,24.22%,479
,"WILKIN, MN",13.30%,15.90%,654
,"KNOX, ME",8.49%,10.97%,4195
,"VAN BUREN, MI",11.65%,14.93%,7685
,"HARFORD, MD",9.21%,14.58%,14673
,"PONTOTOC, MS",12.06%,18.63%,2528
,"MONROE, MI",10.28%,15.79%,14553
,"ITAWAMBA, MS",11.89%,19.56%,2086
,"CASS, MN",10.83%,15.14%,2364
,"DORCHESTER, MD",10.59%,19.91%,2541
,"WAYNE, MS",10.61%,19.70%,726
,"NOBLES, MN",14.90%,17.47%,1591
,"NODAWAY, MO",11.59%,16.04%,1484
,"ISSAQUENA, MS",-,-,10 or fewer
,"SHARKEY, MS",9.65%,16.67%,114
,"ROBERTSON, KY",14.86%,22.97%,74
,"KITTSON, MN",11.91%,16.13%,403
,"DUNKLIN, MO",9.89%,19.48%,1001
,"ONEIDA, NY",10.44%,17.84%,13731
,"NEWAYGO, MI",10.32%,13.91%,4651
,"BURLINGTON, NJ",9.44%,13.52%,39604
,"CALHOUN, MI",11.35%,16.89%,10947
,"HENRY, MO",7.64%,14.18%,275
,"HOKE, NC",12.87%,21.50%,2167
,"GRANT, MN",10.88%,15.48%,478
,"GLOUCESTER, NJ",9.63%,13.96%,21242
,"LINCOLN, KY",10.37%,20.32%,694
,"TISHOMINGO, MS",13.20%,19.96%,1568
,"WARREN, NJ",8.77%,13.83%,5779
,"WABASHA, MN",11.42%,14.53%,289
,"RENSSELAER, NY",10.06%,16.46%,11888
,"PETTIS, MO",9.91%,19.37%,222
,"HENRY, KY",12.33%,18.57%,1939
,"CASS, NE",8.71%,13.26%,1584
,"RICHLAND, MT",11.48%,14.39%,1063
,"JACKSON, KY",10.65%,23.44%,883
,"LUNA, NM",-,-,20
,"GARRARD, KY",11.47%,21.09%,1290
,"WOLFE, KY",8.29%,20.98%,205
,"LANDER, NV",-,-,91
,"CASS, MO",9.34%,14.00%,4165
,"KNOTT, KY",10.38%,21.18%,713
,"QUEEN ANNES, MD",8.03%,11.58%,3411
,"SHERMAN, NE",-,18.18%,99
,"MASON, KY",9.80%,19.40%,500
,"REDWOOD, MN",10.96%,14.68%,967
,"MADISON, KY",11.91%,19.75%,7945
,"SHELBY, KY",11.86%,16.35%,4317
,"STANLY, NC",13.66%,17.85%,1479
,"ANDREW, MO",8.52%,14.56%,1573
,"HUBBARD, MN",9.98%,12.96%,1914
,"CALDWELL, KY",9.01%,17.61%,710
,"CALDWELL, MO",12.04%,18.21%,324
,"JOHNSON, MO",10.90%,15.66%,1009
,"MINERAL, NV",-,12.37%,97
,"SUNFLOWER, MS",13.01%,22.37%,438
,"LINCOLN, ME",7.70%,9.76%,3350
,"SAINT LAWRENCE, NY",10.02%,16.48%,8576
,"MENIFEE, KY",14.37%,24.55%,167
,"ROSCOMMON, MI",10.95%,16.79%,137
,"JEFFERSON, MS",7.10%,15.85%,183
,"STEVENS, MN",7.99%,12.14%,313
,"LINN, MO",11.95%,18.87%,318
,"PITT, NC",12.44%,20.81%,11546
,"SUFFOLK, MA",12.26%,16.23%,39967
,"LEE, NC",12.35%,21.27%,2558
,"MONTCALM, MI",10.62%,14.73%,5520
,"DUPLIN, NC",10.82%,20.33%,3606
,"HENDERSON, NC",8.38%,12.93%,9483
,"YALOBUSHA, MS",9.28%,17.01%,970
,"GLADWIN, MI",-,19.63%,107
,"SAINT HELENA, LA",9.97%,19.18%,391
,"SALINE, NE",12.80%,16.11%,1086
,"FLOYD, KY",11.50%,23.05%,2234
,"PASSAIC, NJ",7.90%,18.04%,11813
,"OGEMAW, MI",-,-,93
,"SAINT CLAIR, MO",-,15.85%,82
,"TALLAHATCHIE, MS",12.03%,21.23%,424
,"MADISON, MS",10.25%,14.70%,8757
,"KANDIYOHI, MN",11.55%,15.38%,4000
,"HARLAN, KY",9.39%,24.73%,639
,"STILLWATER, MT",7.55%,10.06%,318
,"ASCENSION, LA",11.67%,17.27%,14490
,"CARTER, MO",10.57%,17.94%,407
,"OTTER TAIL, MN",10.23%,12.73%,4879
,"CEDAR, NE",10.64%,15.13%,357
,"CARSON CITY, NV",11.62%,15.12%,1945
,"CHESHIRE, NH",9.82%,12.58%,5793
,"WOODFORD, KY",10.18%,15.65%,1425
,"CHISAGO, MN",10.18%,11.94%,4055
,"RAMSEY, MN",12.51%,16.76%,18711
,"CLAY, MO",9.60%,14.34%,10641
,"EAST FELICIANA, LA",8.26%,15.78%,1502
,"TRANSYLVANIA, NC",9.27%,13.00%,2169
,"SOMERSET, ME",10.53%,16.81%,940
,"ANDROSCOGGIN, ME",10.57%,13.76%,7575
,"SIOUX, NE",-,-,10 or fewer
,"ESSEX, MA",8.81%,12.25%,28786
,"MURRAY, MN",9.16%,12.22%,491
,"LEE, MS",11.05%,16.41%,8506
,"KNOX, NE",12.18%,19.29%,197
,"SAGADAHOC, ME",9.06%,11.89%,2926
,"MCCRACKEN, KY",11.17%,17.85%,6775
,"BECKER, MN",9.57%,13.31%,3457
,"AVERY, NC",8.52%,14.18%,1361
,"OKTIBBEHA, MS",11.06%,17.53%,1592
,"SALEM, NJ",11.98%,16.75%,3063
,"HOWARD, NE",7.56%,10.67%,225
,"ANTELOPE, NE",8.65%,13.15%,289
,"PENDER, NC",8.01%,13.69%,3894
,"LEWIS, NY",8.97%,17.31%,312
,"STODDARD, MO",10.54%,17.97%,1575
,"CHEROKEE, NC",9.47%,17.48%,1711
,"MADISON, NY",10.34%,14.49%,2485
,"ASSUMPTION, LA",11.93%,24.41%,1106
,"SCOTT, MO",13.99%,20.30%,2202
,"IBERIA, LA",11.42%,19.31%,2242
,"KIMBALL, NE",-,14.71%,102
,"NORFOLK, MA",8.94%,11.75%,19109
,"LINCOLN, NC",9.30%,12.91%,3107
,"CORTLAND, NY",8.24%,13.68%,3070
,"TATE, MS",8.91%,18.01%,1077
,"LYON, NV",12.31%,16.13%,3087
,"SENECA, NY",10.49%,16.25%,1754
,"CALLAWAY, MO",-,-,30
,"TODD, MN",10.05%,13.78%,1851
,"HICKMAN, KY",8.10%,14.76%,210
,"DURHAM, NC",11.74%,16.92%,29201
,"GUILFORD, NC",10.89%,17.15%,42396
,"BUFFALO, NE",7.76%,12.58%,1947
,"CHEYENNE, NE",11.90%,16.04%,748
,"DESOTO, MS",9.27%,17.03%,11217
,"CABARRUS, NC",12.83%,15.49%,8852
,"ATTALA, MS",13.73%,23.59%,1238
,"FILLMORE, NE",11.76%,19.61%,153
,"IONIA, MI",11.71%,16.23%,4183
,"SAINT LOUIS, MN",9.81%,13.33%,15907
,"CURRITUCK, NC",8.34%,13.42%,2541
,"JACKSON, MN",11.64%,15.15%,713
,"ALLEGHANY, NC",7.38%,15.13%,271
,"FURNAS, NE",10.22%,19.71%,137
,"WEBSTER, NE",10.27%,16.52%,224
,"OLDHAM, KY",9.09%,12.26%,7151
,"EAST BATON ROUGE, LA",11.30%,18.07%,36982
,"RICHARDSON, NE",9.27%,20.53%,151
,"ANOKA, MN",11.24%,14.08%,15807
,"TALBOT, MD",7.56%,13.50%,2512
,"PENNINGTON, MN",11.54%,17.34%,1482
,"FRANKLIN, MS",8.33%,15.00%,240
,"BURKE, NC",10.20%,17.00%,6393
,"ISANTI, MN",12.14%,15.00%,1400
,"WARREN, MS",11.31%,17.65%,1530
,"MIDDLESEX, NJ",9.58%,15.79%,25262
,"CARROLL, KY",13.63%,22.87%,844
,"MADISON, NE",8.74%,14.60%,2472
,"CLEARWATER, MN",9.00%,11.93%,922
,"ADAMS, NE",11.97%,15.63%,2373
,"YELLOWSTONE, MT",10.38%,13.43%,5992
,"SAINTE GENEVIEVE, MO",16.67%,25.83%,120
,"LINCOLN, MS",10.02%,20.03%,1148
,"FILLMORE, MN",8.07%,10.76%,446
,"GREENE, MS",8.52%,17.22%,540
,"MARION, KY",8.57%,17.67%,747
,"CLAIBORNE, MS",10.28%,18.18%,253
,"POLK, NC",8.53%,13.77%,1126
,"ALBANY, NY",9.42%,15.47%,23001
,"WASHINGTON, MS",10.48%,22.80%,649
,"BALLARD, KY",9.20%,18.06%,587
,"PEMISCOT, MO",12.16%,25.51%,584
,"SARPY, NE",8.54%,13.31%,8959
,"BROOME, NY",10.39%,15.45%,16993
,"YANCEY, NC",8.25%,13.86%,303
,"MIDDLESEX, MA",9.06%,11.85%,81239
,"HUDSON, NJ",9.21%,16.82%,23719
,"WYOMING, NY",8.73%,13.19%,2153
,"CROW WING, MN",8.39%,11.26%,5708
,"MONTGOMERY, KY",10.01%,19.12%,889
,"CLARE, MI",9.88%,16.05%,243
,"ROCK, MN",9.38%,12.61%,896
,"GRAYSON, KY",8.20%,18.13%,1329
,"MONTGOMERY, MO",-,-,12
,"ANNE ARUNDEL, MD",8.71%,14.14%,24466
,"JEFFERSON, LA",9.51%,15.63%,22944
,"LIVINGSTON, LA",10.74%,17.92%,14211
,"PANOLA, MS",9.22%,19.26%,1713
,"GOSPER, NE",-,-,44
,"GOGEBIC, MI",11.40%,17.98%,228
,"COLFAX, NE",13.14%,18.25%,137
,"WAYNE, MI",9.74%,16.97%,109787
,"CARBON, MT",7.64%,10.19%,314
,"LEWIS, KY",9.39%,18.23%,181
,"DODGE, MN",-,-,32
,"SOMERSET, NJ",8.00%,12.48%,14522
,"LAFOURCHE, LA",9.80%,19.08%,3428
,"YATES, NY",8.24%,13.75%,1360
,"TRIGG, KY",9.52%,17.35%,294
,"POWELL, MT",-,12.07%,116
,"DIXON, NE",14.08%,16.42%,341
,"HOUSTON, MN",8.52%,10.43%,1314
,"FAYETTE, KY",11.44%,17.41%,22736
,"BENTON, MN",10.54%,13.99%,3766
,"PERRY, KY",8.62%,21.28%,766
,"DOUGLAS, NE",10.18%,15.10%,19949
,"MONTMORENCY, MI",-,-,55
,"BOYLE, KY",11.18%,19.74%,993
,"SILVER BOW, MT",11.32%,15.58%,2368
,"BREATHITT, KY",10.39%,24.48%,433
,"DAKOTA, MN",9.90%,13.22%,17134
,"CLAY, NE",12.57%,18.56%,334
,"BOLLINGER, MO",10.59%,18.99%,595
,"PINE, MN",9.36%,14.82%,1410
,"PLYMOUTH, MA",9.04%,12.95%,15958
,"HUMBOLDT, NV",8.71%,12.66%,379
,"MORGAN, KY",8.26%,19.57%,230
,"MORGAN, MO",-,-,54
,"VALENCIA, NM",7.74%,16.91%,1254
,"SWIFT, MN",10.63%,17.14%,630
,"MENOMINEE, MI",9.38%,14.19%,1973
,"GARRETT, MD",7.56%,15.41%,2407
,"ALEXANDER, NC",9.40%,15.56%,617
,"ROCK, NE",-,-,22
,"WILKINSON, MS",7.99%,18.06%,288
,"KENNEBEC, ME",9.86%,14.68%,3044
,"ADAIR, MO",-,-,46
,"ALCONA, MI",-,-,49
,"IOSCO, MI",-,-,111
,"CIBOLA, NM",9.92%,23.97%,242
,"TANGIPAHOA, LA",9.45%,19.59%,10947
,"KANABEC, MN",8.61%,14.24%,337
,"BURT, NE",-,13.76%,109
,"BALTIMORE CITY, MD",10.63%,18.92%,22930
,"PLATTE, MO",8.01%,11.80%,6493
,"JESSAMINE, KY",11.69%,17.31%,4114
,"BARRY, MI",9.16%,13.15%,5504
,"JEFFERSON, NE",13.54%,20.31%,325
,"MARSHALL, MS",8.85%,19.11%,1999
,"UNION, MS",9.02%,17.40%,2540
,"STEARNS, MN",10.16%,13.45%,14323
,"KENT, MI",9.87%,12.92%,68344
,"SCOTLAND, NC",9.50%,21.49%,726
,"OSWEGO, NY",9.02%,16.02%,1973
,"BALTIMORE, MD",9.00%,14.38%,33218
,"KALAMAZOO, MI",9.94%,12.91%,22523
,"GRAVES, KY",9.54%,17.20%,2285
,"YELLOW MEDICINE, MN",9.35%,16.36%,385
,"WADENA, MN",10.76%,15.95%,1041
,"OWSLEY, KY",-,12.32%,138
,"LOUP, NE",-,-,10 or fewer
,"JEFFERSON DAVIS, LA",9.96%,23.86%,1576
,"WAKE, NC",9.36%,12.91%,112039
,"CUSTER, MT",12.45%,23.84%,474
,"CARROLL, MD",6.59%,11.02%,3749
,"CRITTENDEN, KY",6.40%,15.88%,422
,"ONONDAGA, NY",9.50%,16.87%,14995
,"BRISTOL, MA",8.69%,13.73%,29678
,"BUNCOMBE, NC",9.40%,13.23%,9815
,"HILLSBOROUGH, NH",8.56%,11.75%,20932
,"MACOMB, MI",8.05%,14.65%,47855
,"GARFIELD, NE",-,-,46
,"UNION, NC",9.57%,11.44%,17761
,"RENVILLE, MN",12.06%,15.40%,539
,"ROCKINGHAM, NH",6.99%,10.19%,5268
,"MCLEAN, KY",7.61%,16.24%,197
,"GUADALUPE, NM",-,-,42
,"CUMBERLAND, ME",7.61%,10.63%,19060
,"ORANGE, NC",7.20%,10.23%,14561
,"CHEMUNG, NY",10.02%,15.07%,5867
,"WAYNE, NE",9.41%,11.90%,563
,"VERMILION, LA",9.90%,17.83%,2636
,"BOLIVAR, MS",8.88%,19.42%,484
,"HART, KY",9.47%,20.40%,549
,"POLK, NE",11.70%,22.34%,94
,"BELTRAMI, MN",10.22%,15.43%,4304
,"ROOSEVELT, NM",16.28%,23.59%,301
,"NEW HANOVER, NC",6.62%,11.58%,13001
,"CATAWBA, NC",10.99%,15.59%,3995
,"MCCREARY, KY",8.61%,22.82%,894
,"WHEATLAND, MT",-,-,41
,"CECIL, MD",9.19%,15.54%,2285
