Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
,"HENDERSON, KY",14.64%,21.63%,4023
,"FULTON, KY",11.34%,19.33%,388
,"SIMPSON, MS",12.88%,20.25%,1180
,"OWEN, KY",15.84%,21.66%,688
,"TUNICA, MS",12.56%,20.94%,406
,"GENTRY, MO",10.69%,16.26%,449
,"HARRISON, KY",13.10%,20.42%,710
,"DAVIESS, MO",11.82%,17.91%,296
,"MARSHALL, KY",13.14%,19.40%,2938
,"HALIFAX, NC",11.73%,22.86%,4168
,"BOONE, KY",12.96%,16.63%,16550
,"CASS, MI",13.28%,17.77%,2696
,"BUTLER, MO",14.88%,22.34%,2641
,"MONROE, NY",12.04%,15.70%,76209
,"LAFAYETTE, MO",12.05%,17.27%,689
,"HILLSDALE, MI",11.87%,15.83%,2552
,"LENAWEE, MI",10.82%,15.98%,8843
,"MONTGOMERY, NY",11.21%,16.74%,1356
,"KENTON, KY",13.17%,16.89%,17399
,"JONES, MS",12.24%,21.16%,3105
,"WORCESTER, MD",8.85%,13.85%,3243
,"STEUBEN, NY",12.17%,17.43%,8883
,"NICHOLAS, KY",15.45%,24.03%,233
,"MUSSELSHELL, MT",14.57%,17.88%,151
,"PERQUIMANS, NC",10.86%,17.43%,1004
,"CLINTON, MO",12.10%,18.38%,876
,"ESMERALDA, NV",-,-,10 or fewer
,"ROCKINGHAM, NC",12.85%,21.61%,7928
,"SCOTT, KY",13.28%,17.94%,4059
,"BRANCH, MI",12.58%,18.59%,2997
,"PERSON, NC",12.14%,20.45%,2553
,"MERCER, KY",13.57%,21.74%,943
,"COAHOMA, MS",10.32%,24.09%,494
,"BENTON, MO",9.80%,17.65%,153
,"HENRY, KY",13.15%,18.53%,1856
,"OCEANA, MI",12.44%,17.08%,2612
,"SMITH, MS",9.74%,20.77%,626
,"BERRIEN, MI",11.48%,15.56%,13331
,"PISCATAQUIS, ME",8.36%,11.71%,299
,"YATES, NY",10.12%,14.46%,1383
,"JEFFERSON, MS",10.92%,18.97%,174
,"CAROLINE, MD",10.97%,18.65%,2745
,"ANSON, NC",13.66%,21.86%,549
,"SCOTTS BLUFF, NE",11.51%,20.75%,1990
,"JACKSON, MO",10.64%,15.43%,27679
,"CUMBERLAND, NC",13.27%,22.71%,17738
,"CAMPBELL, KY",11.41%,14.53%,8927
,"NASH, NC",13.41%,22.69%,7798
,"HOKE, NC",13.36%,21.82%,2021
,"SUNFLOWER, MS",13.80%,26.63%,413
,"BUCHANAN, MO",12.12%,18.56%,7021
,"KEWEENAW, MI",-,-,10 or fewer
,"GRENADA, MS",11.21%,21.24%,1516
,"BRECKINRIDGE, KY",11.74%,19.56%,1099
,"HARDIN, KY",12.81%,19.81%,12303
,"FURNAS, NE",12.41%,22.63%,137
,"TIOGA, NY",11.01%,15.92%,4467
,"CAMDEN, NJ",11.90%,16.61%,46370
,"BRACKEN, KY",11.67%,18.64%,617
,"OXFORD, ME",10.24%,14.30%,4132
,"FARIBAULT, MN",15.18%,18.54%,685
,"WASHINGTON, NY",9.41%,16.51%,3210
,"WICOMICO, MD",10.77%,19.23%,7328
,"MILLE LACS, MN",11.94%,15.23%,1792
,"NORMAN, MN",12.61%,18.47%,666
,"MASON, MI",10.35%,14.13%,2696
,"LAMAR, MS",13.33%,16.62%,4712
,"WEST BATON ROUGE, LA",12.40%,21.29%,2564
,"MONROE, MS",11.32%,20.63%,3029
,"MECOSTA, MI",11.93%,16.25%,3236
,"JEFFERSON, KY",13.05%,17.98%,70981
,"FORSYTH, NC",12.73%,16.86%,28427
,"SAINT MARTIN, LA",11.82%,19.08%,3072
,"HARFORD, MD",9.54%,15.04%,14021
,"CAMDEN, NC",8.70%,13.66%,988
,"MADISON, MO",11.17%,20.21%,188
,"STONE, MS",11.52%,19.33%,1050
,"TRAVERSE, MN",15.33%,23.00%,287
,"STEVENS, MN",9.46%,14.86%,296
,"ONTARIO, NY",10.06%,13.14%,10819
,"NOBLES, MN",15.55%,18.32%,1556
,"MONROE, MI",10.60%,16.24%,13761
,"MAHNOMEN, MN",13.83%,20.49%,405
,"CALHOUN, MI",11.70%,17.41%,10309
,"JACKSON, MI",12.09%,16.04%,14099
,"COTTONWOOD, MN",13.16%,15.70%,828
,"PITT, NC",13.94%,21.91%,11102
,"WASHINGTON, KY",11.74%,17.61%,494
,"PENOBSCOT, ME",9.23%,13.04%,6802
,"ONEIDA, NY",10.81%,18.41%,13464
,"STANTON, NE",11.00%,16.75%,209
,"YALOBUSHA, MS",10.90%,19.66%,936
,"KOOCHICHING, MN",12.14%,15.36%,1087
,"RANDOLPH, NC",11.61%,18.75%,6789
,"VAN BUREN, MI",12.37%,15.53%,7244
,"TISHOMINGO, MS",13.65%,21.67%,1495
,"SHARKEY, MS",12.00%,23.00%,100
,"HOLT, NE",10.51%,16.24%,314
,"GARRARD, KY",11.75%,21.61%,1166
,"MADISON, MS",11.09%,15.96%,8730
,"CARTER, MO",11.17%,19.77%,349
,"GAGE, NE",10.84%,16.29%,1946
,"WEBSTER, KY",11.79%,22.34%,882
,"WARREN, NJ",9.47%,14.21%,5447
,"LYON, KY",11.22%,21.28%,517
,"CASS, NE",8.87%,13.69%,1578
,"EUREKA, NV",-,-,41
,"WINSTON, MS",12.22%,23.44%,704
,"AVERY, NC",9.90%,15.42%,1323
,"FORREST, MS",14.79%,19.38%,8101
,"SHERMAN, NE",14.29%,18.68%,91
,"WILKIN, MN",12.89%,16.51%,636
,"RICHMOND, NC",8.89%,25.16%,461
,"BELL, KY",13.27%,25.52%,776
,"FRANKLIN, MS",10.76%,21.08%,223
,"HAMPDEN, MA",11.99%,18.43%,17280
,"WHEATLAND, MT",-,28.21%,39
,"CAPE MAY, NJ",9.10%,14.37%,3792
,"POWELL, MT",9.24%,17.65%,119
,"WALDO, ME",9.21%,12.65%,3084
,"TALLAHATCHIE, MS",13.02%,21.88%,384
,"DESOTO, MS",10.75%,18.54%,12684
,"BUFFALO, NE",8.76%,12.95%,2054
,"RICHLAND, MT",11.71%,15.36%,1042
,"JACKSON, KY",11.55%,24.79%,831
,"PONTOTOC, MS",12.71%,20.31%,2368
,"NODAWAY, MO",11.93%,16.50%,1467
,"CHEMUNG, NY",10.94%,17.53%,7394
,"GLADWIN, MI",-,15.79%,95
,"CASS, MO",9.69%,15.02%,3942
,"MONTGOMERY, MO",-,-,10 or fewer
,"GREENE, NY",8.97%,15.25%,3344
,"GRANT, MN",10.63%,15.40%,461
,"JOHNSTON, NC",11.99%,19.03%,19085
,"LEE, KY",9.66%,22.43%,321
,"LINN, MO",13.09%,21.48%,298
,"ITAWAMBA, MS",12.29%,21.39%,2010
,"GLOUCESTER, NJ",9.69%,14.10%,20809
,"EAST FELICIANA, LA",9.52%,19.31%,1471
,"GREENE, MS",10.88%,18.32%,524
,"KITTSON, MN",12.06%,18.23%,373
,"COLUMBIA, NY",10.08%,15.79%,3977
,"ANDREW, MO",8.50%,14.72%,1529
,"SHELBY, KY",12.49%,17.56%,4146
,"LEWIS, NY",9.52%,17.01%,294
,"JOHNSON, MO",11.14%,15.86%,889
,"MUSKEGON, MI",11.01%,16.86%,17636
,"PASSAIC, NJ",8.07%,18.74%,11107
,"WOLFE, KY",8.72%,22.56%,195
,"SAINT LAWRENCE, NY",10.54%,17.35%,8201
,"HENRY, MO",9.80%,18.04%,255
,"WABASHA, MN",9.59%,14.02%,271
,"CLAIBORNE, MS",10.09%,19.30%,228
,"FLOYD, KY",12.70%,24.01%,2078
,"CASS, MN",10.28%,15.08%,2169
,"SAINT JAMES, LA",10.29%,19.27%,991
,"YORK, ME",9.81%,13.97%,12832
,"STILLWATER, MT",9.23%,11.31%,336
,"HICKORY, MO",-,-,32
,"NEWAYGO, MI",10.00%,13.72%,4350
,"ATTALA, MS",14.11%,23.72%,1113
,"BURLINGTON, NJ",9.39%,13.40%,40341
,"MINERAL, MT",-,-,18
,"CARROLL, MO",8.33%,14.74%,156
,"PETTIS, MO",8.82%,16.18%,204
,"MONTGOMERY, NC",11.34%,20.06%,344
,"PERSHING, NV",14.39%,17.27%,139
,"KIMBALL, NE",16.07%,23.21%,112
,"HIDALGO, NM",-,-,10 or fewer
,"LINCOLN, KY",10.77%,20.58%,622
,"DORCHESTER, MD",10.65%,20.61%,2479
,"BROOME, NY",11.70%,16.56%,17172
,"RAMSEY, MN",13.25%,17.91%,18277
,"ROOSEVELT, NM",17.74%,22.98%,248
,"DUPLIN, NC",11.28%,21.66%,3209
,"MADISON, KY",11.98%,20.24%,7580
,"JEFFERSON DAVIS, LA",11.82%,25.08%,1591
,"BURKE, NC",10.92%,18.53%,5887
,"OKTIBBEHA, MS",11.36%,20.09%,1488
,"TATE, MS",10.58%,20.61%,1106
,"SALEM, NJ",12.56%,17.27%,2913
,"MASON, KY",9.63%,19.88%,488
,"GUADALUPE, NM",-,-,34
,"WAYNE, MI",11.18%,18.49%,117545
,"CARROLL, KY",14.05%,23.65%,854
,"KNOX, ME",8.89%,11.18%,3926
,"WIBAUX, MT",-,-,18
,"MURRAY, MN",9.24%,12.25%,498
,"SUFFOLK, MA",12.54%,16.82%,39269
,"SALINE, NE",14.06%,16.78%,1031
,"MADISON, NY",10.93%,14.95%,2361
,"KNOTT, KY",10.19%,22.13%,628
,"RENSSELAER, NY",9.90%,16.17%,11635
,"DUNKLIN, MO",10.39%,22.59%,943
,"ANNE ARUNDEL, MD",9.51%,14.91%,23501
,"MIDDLESEX, NJ",10.59%,16.88%,23697
,"MARSHALL, MS",10.58%,21.66%,2193
,"KANDIYOHI, MN",12.42%,16.18%,3825
,"WAYNE, MS",10.23%,21.22%,655
,"HUDSON, NJ",9.77%,18.43%,23875
,"CLAY, MO",9.23%,14.46%,9966
,"MENOMINEE, MI",10.03%,14.80%,1845
,"HICKMAN, KY",7.94%,17.46%,189
,"QUEEN ANNES, MD",7.56%,11.08%,3241
,"IOSCO, MI",-,-,99
,"REDWOOD, MN",10.43%,14.19%,930
,"SAINT HELENA, LA",11.52%,22.75%,356
,"CHISAGO, MN",10.79%,12.91%,3820
,"CALDWELL, MO",10.00%,15.48%,310
,"HARLAN, KY",9.00%,25.26%,578
,"SIOUX, NE",-,-,10 or fewer
,"LINCOLN, MS",10.83%,19.38%,1099
,"SCHUYLER, NY",7.35%,14.06%,1387
,"HENDERSON, NC",8.73%,13.90%,8995
,"LEE, MS",11.43%,17.98%,8350
,"CHATHAM, NC",8.89%,13.20%,6218
,"WARREN, MS",12.51%,18.66%,1431
,"SAINTE GENEVIEVE, MO",14.91%,28.07%,114
,"CHESHIRE, NH",9.91%,12.73%,5437
,"OSWEGO, NY",10.48%,17.40%,1822
,"HOWARD, NE",8.90%,12.57%,191
,"OWSLEY, KY",8.46%,16.92%,130
,"OTTER TAIL, MN",10.07%,12.98%,4747
,"MONTCALM, MI",10.45%,15.13%,5321
,"DE BACA, NM",-,-,10 or fewer
,"CEDAR, NE",11.08%,16.47%,334
,"SIERRA, NM",13.21%,18.24%,159
,"TODD, MN",10.90%,14.43%,1753
,"CHEROKEE, NC",9.89%,18.71%,1689
,"LIVINGSTON, KY",11.55%,20.28%,779
,"WOODFORD, KY",10.87%,15.97%,1315
,"NIAGARA, NY",8.32%,16.79%,8195
,"ADAMS, NE",11.86%,16.42%,2150
,"LINCOLN, ME",7.85%,9.74%,3120
,"ANOKA, MN",11.70%,14.78%,14347
,"YELLOWSTONE, MT",10.41%,13.76%,7069
,"JACKSON, MN",11.03%,14.43%,707
,"HUBBARD, MN",9.55%,13.09%,1811
,"PERRY, KY",10.25%,22.99%,722
,"ANDROSCOGGIN, ME",10.61%,13.80%,7217
,"IBERIA, LA",11.49%,18.89%,2149
,"GOLDEN VALLEY, MT",-,-,29
,"ISSAQUENA, MS",-,-,10 or fewer
,"GOSPER, NE",-,-,45
,"YANCEY, NC",8.83%,15.90%,283
,"VERNON, MO",9.64%,16.87%,166
,"CHEYENNE, NE",12.37%,16.36%,752
,"BOX BUTTE, NE",9.24%,18.48%,303
,"MOREHOUSE, LA",8.02%,19.04%,898
,"PANOLA, MS",10.08%,19.26%,1687
,"MACOMB, MI",9.15%,16.28%,53209
,"CURRITUCK, NC",8.10%,13.39%,2383
,"GUILFORD, NC",11.12%,17.75%,39665
,"ISANTI, MN",12.73%,16.44%,1296
,"FILLMORE, MN",8.05%,9.84%,447
,"RAY, MO",9.51%,19.69%,589
,"MORA, NM",-,-,15
,"BUNCOMBE, NC",10.30%,14.40%,9376
,"CORTLAND, NY",8.73%,14.39%,3266
,"STANLY, NC",12.83%,18.46%,1403
,"PENNINGTON, MN",11.04%,16.59%,1513
,"SWIFT, MN",11.95%,17.84%,611
,"DIXON, NE",13.41%,15.55%,328
,"SARPY, NE",8.78%,13.62%,9304
,"ASCENSION, LA",11.11%,17.57%,14267
,"TRANSYLVANIA, NC",8.44%,12.05%,2074
,"STODDARD, MO",9.97%,18.70%,1444
,"ALBANY, NY",10.05%,16.22%,22625
,"BOLLINGER, MO",10.62%,19.78%,546
,"SULLIVAN, NH",10.16%,13.85%,3523
,"PENDER, NC",7.78%,14.15%,3717
,"ROSCOMMON, MI",9.09%,14.88%,121
,"SOMERSET, NJ",8.71%,13.63%,13231
,"SCOTT, MO",13.33%,21.18%,2040
,"PEMISCOT, MO",10.54%,27.12%,579
,"MADISON, NE",8.58%,15.40%,2598
,"WASHINGTON, MS",11.62%,22.77%,628
,"SOMERSET, ME",8.79%,16.41%,853
,"UNION, MS",10.45%,19.47%,2470
,"GOGEBIC, MI",9.78%,16.85%,184
,"OLDHAM, KY",8.83%,12.56%,6871
,"DAKOTA, MN",10.54%,14.11%,16077
,"ONONDAGA, NY",10.88%,17.01%,14507
,"CUSTER, MT",13.58%,23.67%,545
,"DOUGLAS, NE",10.37%,15.66%,20312
,"ASSUMPTION, LA",11.38%,23.32%,1072
,"ROBERTSON, KY",-,18.31%,71
,"MENIFEE, KY",13.89%,27.08%,144
,"GRAYSON, KY",8.03%,17.75%,1307
,"CALDWELL, KY",8.83%,18.30%,623
,"WARREN, NY",8.07%,14.49%,2988
,"LEE, NC",11.88%,20.86%,2306
,"DURHAM, NC",11.50%,16.97%,28206
,"NORFOLK, MA",8.42%,11.82%,20857
,"SAINT LOUIS, MN",9.70%,13.42%,15292
,"IONIA, MI",11.39%,16.38%,3926
,"DAKOTA, NE",17.68%,21.31%,1267
,"SCOTLAND, NC",10.30%,23.77%,631
,"MARION, KY",8.64%,18.01%,683
,"WEBSTER, NE",7.73%,16.49%,194
,"PINE, MN",10.17%,15.72%,1298
,"ESSEX, MA",8.73%,12.47%,27868
,"ESSEX, NJ",9.61%,17.70%,31184
,"ROSEBUD, MT",11.11%,20.69%,261
,"OGEMAW, MI",13.10%,19.05%,84
,"SAGADAHOC, ME",8.80%,11.24%,2749
,"WYOMING, NY",9.26%,14.37%,1977
,"ROCKINGHAM, NH",6.81%,10.29%,5404
,"LANDER, NV",-,12.90%,93
,"CLEARWATER, MN",9.80%,12.22%,908
,"FULTON, NY",9.71%,18.34%,1865
,"JEFFERSON, LA",9.44%,16.04%,21726
,"WADENA, MN",10.95%,16.28%,995
,"MORRILL, NE",13.61%,20.12%,169
,"BECKER, MN",9.24%,13.56%,3334
,"LINCOLN, NC",9.38%,12.67%,2803
,"BALTIMORE CITY, MD",11.06%,19.21%,21871
,"MONROE, MO",-,-,10 or fewer
,"YELLOW MEDICINE, MN",10.33%,17.12%,368
,"KNOX, NE",10.87%,16.30%,184
,"BALTIMORE, MD",9.51%,14.74%,31495
,"EAST BATON ROUGE, LA",11.07%,18.76%,36622
,"DAWSON, NE",6.59%,12.57%,668
,"CURRY, NM",16.53%,27.05%,599
,"CARBON, MT",6.76%,9.73%,370
,"HOUSTON, MN",8.59%,10.42%,1257
,"BENTON, MN",10.83%,14.52%,3610
,"ROCK, MN",9.76%,13.58%,891
,"BREATHITT, KY",9.11%,22.92%,384
,"OTERO, NM",12.44%,18.41%,201
,"FAYETTE, KY",11.70%,17.90%,22078
,"BURT, NE",-,13.76%,109
,"POLK, NC",8.53%,14.78%,1313
,"MONTGOMERY, KY",9.56%,18.18%,847
,"MEAGHER, MT",-,-,91
,"CARROLL, MD",7.20%,12.04%,3514
,"MIDDLESEX, MA",8.96%,11.98%,78384
,"LEWIS, KY",8.57%,17.14%,175
,"CLAY, NE",12.74%,19.43%,314
,"FILLMORE, NE",9.63%,17.04%,135
,"KANABEC, MN",12.34%,18.51%,308
,"MORGAN, MO",-,23.40%,47
,"MONTMORENCY, MI",-,-,50
,"GARRETT, MD",7.91%,16.74%,2276
,"ANTELOPE, NE",8.55%,16.36%,269
,"CABARRUS, NC",12.54%,15.73%,8430
,"FRANKLIN, NE",-,-,106
,"MCCRACKEN, KY",11.45%,18.39%,6531
,"TORRANCE, NM",12.37%,18.82%,186
,"LEWIS, MO",-,-,12
,"RICHARDSON, NE",10.13%,21.52%,158
,"TALBOT, MD",7.27%,13.67%,2392
,"PLATTE, MO",7.86%,12.28%,6142
,"LAFOURCHE, LA",8.71%,19.09%,3158
,"VALENCIA, NM",8.11%,17.16%,1171
,"NOXUBEE, MS",13.06%,25.75%,536
,"JESSAMINE, KY",11.56%,17.66%,3918
,"KALAMAZOO, MI",10.13%,13.43%,21885
,"CIBOLA, NM",12.04%,24.54%,216
,"ARENAC, MI",-,-,57
,"RALLS, MO",-,-,10 or fewer
,"SARATOGA, NY",7.06%,12.19%,17619
,"BOYLE, KY",10.31%,21.86%,883
,"AUDRAIN, MO",-,-,13
,"ERIE, NY",8.27%,17.73%,22940
,"BRONX, NY",11.45%,15.51%,10547
,"SILVER BOW, MT",11.11%,16.51%,2502
,"LYON, MN",11.41%,14.26%,526
,"CHAVES, NM",11.14%,21.14%,1930
,"LIVINGSTON, LA",10.24%,17.94%,13866
,"SALINE, MO",-,14.63%,82
,"ADAMS, MS",9.96%,18.70%,492
,"COLFAX, NE",8.82%,15.44%,136
,"CROW WING, MN",8.22%,11.26%,5258
,"PLYMOUTH, MA",8.74%,13.05%,16961
,"BRISTOL, MA",8.91%,14.21%,29670
,"DODGE, MN",-,-,29
,"ALLEGHANY, NC",8.33%,12.50%,216
,"KENNEBEC, ME",9.82%,14.81%,2830
,"ROCK, NE",-,-,24
,"STEARNS, MN",10.54%,13.84%,13591
,"CARSON CITY, NV",11.65%,15.51%,2224
,"PIKE, MO",-,-,11
,"HANCOCK, ME",6.96%,11.08%,948
,"ALCONA, MI",-,-,54
,"BOLIVAR, MS",8.06%,20.04%,459
,"WASHINGTON, ME",8.01%,14.09%,362
,"BATES, MO",9.45%,16.77%,328
,"GARFIELD, MT",-,-,24
,"BALLARD, KY",9.24%,18.85%,541
,"HARLAN, NE",-,-,65
,"BARRY, MI",9.30%,13.26%,5196
,"BOURBON, KY",11.50%,18.48%,2165
,"MUHLENBERG, KY",7.51%,22.25%,346
,"HILLSBOROUGH, NH",8.90%,12.30%,19189
,"CLARE, MI",10.48%,19.21%,229
,"WASECA, MN",-,-,31
,"ULSTER, NY",10.28%,13.64%,3997
,"RENVILLE, MN",11.75%,16.49%,485
,"SAINT CLAIR, MO",-,20.27%,74
,"WASHINGTON, MN",9.14%,12.59%,9869
,"GRAVES, KY",9.69%,17.58%,2230
,"PRINCE GEORGES, MD",10.05%,18.17%,13807
,"SHERBURNE, MN",10.19%,13.04%,6892
,"PUTNAM, MO",-,19.35%,62
,"QUAY, NM",-,18.18%,88
,"WRIGHT, MN",9.58%,12.31%,5989
,"DENT, MO",10.92%,21.15%,1026
,"FLEMING, KY",8.87%,20.56%,496
,"UNION, NJ",9.44%,17.01%,13224
,"COOK, MN",8.43%,13.25%,166
,"BELTRAMI, MN",10.69%,16.90%,4285
,"LINCOLN, NM",15.79%,18.95%,95
,"VERMILION, LA",9.78%,17.64%,2505
,"LETCHER, KY",8.32%,22.83%,841
,"DODGE, NE",9.55%,16.57%,513
,"KENT, MI",9.57%,12.86%,65998
,"STEELE, MN",-,21.69%,83
,"QUEENS, NY",7.80%,13.33%,51341
,"PLATTE, NE",8.03%,13.71%,722
,"SEWARD, NE",8.87%,13.53%,451
,"HAYWOOD, NC",8.01%,14.95%,749
,"YORK, NE",10.89%,22.18%,257
,"GLACIER, MT",11.50%,25.22%,226
,"PRESQUE ISLE, MI",-,-,41
,"SAN JUAN, NM",13.79%,30.05%,203
,"POWDER RIVER, MT",-,-,29
,"SCHENECTADY, NY",9.50%,16.42%,3842
,"LAFAYETTE, MS",8.86%,14.62%,2934
,"BERNALILLO, NM",8.51%,14.77%,13260
,"TANGIPAHOA, LA",9.45%,20.03%,10340
,"CAPE GIRARDEAU, MO",9.44%,15.03%,4173
,"JEFFERSON, NE",14.15%,21.23%,325
,"NEW HANOVER, NC",6.77%,12.18%,12435
,"CECIL, MD",9.30%,15.41%,1979
,"CHARLES, MD",9.01%,18.82%,5259
,"LYON, NV",11.25%,15.26%,3323
,"OSCODA, MI",-,-,24
,"NASSAU, NY",6.42%,10.72%,60330
,"OUACHITA, LA",8.73%,19.78%,9269
,"SCOTT, MN",8.67%,11.45%,3564
,"WILKINSON, MS",8.12%,19.19%,271
,"CHRISTIAN, KY",8.42%,22.25%,463
,"CUMBERLAND, NJ",9.75%,16.03%,3774
,"SWEET GRASS, MT",-,-,84
,"MORGAN, KY",8.64%,20.45%,220
,"WAKE, NC",9.08%,13.03%,107448
,"ALLEGAN, MI",8.99%,12.48%,7850
,"CHOUTEAU, MT",8.85%,15.00%,260
,"CUMBERLAND, ME",7.69%,10.43%,18087
,"SAINT LOUIS CITY, MO",13.15%,17.90%,1559
,"PHELPS, MO",8.94%,18.96%,2975
,"LOUP, NE",-,-,10 or fewer
,"METCALFE, KY",-,-,60
,"NYE, NV",9.72%,17.77%,422
,"KINGS, NY",8.44%,13.13%,66328
,"MOWER, MN",-,22.00%,50
,"VALLEY, NE",-,-,95
,"MCCREARY, KY",8.60%,22.28%,826
,"BENTON, MS",7.79%,16.60%,488
,"BROADWATER, MT",6.13%,12.75%,408
,"UNION, NC",9.23%,11.33%,16767
,"MERCER, NJ",6.88%,12.10%,16124
,"PLAQUEMINES, LA",8.13%,14.95%,1378
,"HAMILTON, NE",7.63%,12.99%,354
,"KEARNEY, NE",6.20%,12.02%,258
,"HOPKINS, KY",8.43%,22.12%,1329
,"CLARK, KY",10.16%,18.22%,2371
,"ONSLOW, NC",9.10%,18.48%,3463
,"DEUEL, NE",-,13.79%,87
,"ADAIR, MO",-,-,38
,"COLFAX, NM",-,17.19%,64
,"POLK, NE",-,21.59%,88
,"MARSHALL, MN",9.62%,17.16%,915
,"TIPPAH, MS",7.97%,17.24%,1154
,"CHARITON, MO",-,-,41
,"MINERAL, NV",-,11.61%,112
,"MARTIN, MN",9.18%,13.70%,730
,"CAMDEN, MO",-,12.69%,134
,"DOUGLAS, MN",8.03%,12.22%,2029
,"CALCASIEU, LA",8.38%,17.36%,6681
,"CLAY, MN",10.66%,13.99%,6604
,"BANNER, NE",-,-,22
,"WATONWAN, MN",15.49%,21.13%,71
,"CASEY, KY",8.12%,18.59%,382
,"NEW MADRID, MO",8.89%,18.04%,776
,"CATAWBA, NC",10.56%,16.17%,3796
,"RUSSELL, KY",5.20%,16.31%,423
,"HENNEPIN, MN",9.54%,14.61%,44241
,"JACKSON, MS",8.34%,17.11%,11340
,"ORANGE, NC",6.75%,10.09%,13846
,"WAYNE, NE",9.30%,13.33%,570
,"THAYER, NE",11.32%,18.87%,106
,"SAINT MARY, LA",7.34%,20.67%,2138
,"CEDAR, MO",-,-,52
,"OAKLAND, MI",7.26%,12.14%,72356
,"OTOE, NE",6.02%,13.28%,399
,"UNION, LA",6.09%,16.67%,624
,"CUSTER, NE",10.25%,16.15%,322
,"WASHINGTON, NE",7.25%,10.35%,483
,"CLARK, MO",-,-,48
,"MEEKER, MN",8.97%,18.16%,881
,"IREDELL, NC",9.94%,13.14%,8030
,"MORRISON, MN",9.21%,13.65%,2073
,"CLINTON, KY",5.30%,21.59%,264
,"TUSCOLA, MI",7.42%,17.90%,229
,"HART, KY",8.41%,17.97%,523
,"MECKLENBURG, NC",10.14%,12.92%,64340
,"PERRY, MO",5.85%,15.20%,342
,"BERGEN, NJ",5.26%,9.93%,38313
,"RED LAKE, MN",8.61%,14.57%,453
,"HANCOCK, MS",8.94%,16.93%,2551
,"SAINT TAMMANY, LA",7.17%,13.66%,19126
,"DEER LODGE, MT",8.49%,13.68%,212
,"FERGUS, MT",5.37%,9.76%,205
,"FALLON, MT",-,20.00%,65
,"PHELPS, NE",7.21%,13.06%,222
,"ORLEANS, LA",7.28%,13.11%,16899
,"GEORGE, MS",8.27%,17.71%,1355
,"BUTLER, NE",-,9.66%,145
,"WORCESTER, MA",7.94%,14.26%,54375
,"CRITTENDEN, KY",6.81%,17.44%,367
,"OCEAN, NJ",5.77%,11.70%,16209
,"CUMING, NE",-,16.41%,128
,"ATCHISON, MO",14.55%,20.91%,110
,"CARLISLE, KY",8.29%,14.57%,350
,"ATLANTIC, NJ",7.99%,13.50%,8459
,"SHERIDAN, NE",-,13.95%,86
,"DARE, NC",4.95%,8.83%,3714
,"SIBLEY, MN",-,17.74%,62
,"ACADIA, LA",9.06%,22.78%,3012
,"LAFAYETTE, LA",9.52%,16.15%,16143
,"OTTAWA, MI",7.91%,10.93%,24303
,"GARFIELD, NE",-,-,38
,"LEWIS AND CLARK, MT",6.71%,10.74%,5885
,"TRIGG, KY",5.26%,14.04%,228
,"MACON, NC",7.36%,14.38%,299
,"DAWSON, MT",-,10.34%,145
,"DUNDY, NE",-,-,52
,"MARION, MO",-,-,17
,"ALEXANDER, NC",8.12%,15.23%,591
,"MAGOFFIN, KY",6.41%,16.48%,437
,"MCPHERSON, NE",-,-,23
,"WINONA, MN",8.42%,11.33%,2091
,"JOHNSON, KY",9.56%,22.01%,586
,"ESSEX, NY",7.19%,15.19%,2377
,"PARK, MT",6.97%,7.82%,818
,"GREELEY, NE",-,-,47
,"RICE, MN",10.72%,15.28%,373
,"GOODHUE, MN",12.42%,20.26%,153
,"CHIPPEWA, MN",7.04%,15.33%,398
,"WATAUGA, NC",5.45%,9.28%,3048
,"DAWES, NE",10.08%,15.97%,119
,"ASHE, NC",5.20%,11.71%,1230
,"CARLTON, MN",8.86%,13.28%,2394
,"WASHOE, NV",8.00%,11.39%,35130
,"SAINT CLAIR, MI",6.74%,12.45%,2402
,"BARNSTABLE, MA",6.98%,10.98%,8463
,"TETON, MT",5.31%,10.94%,320
,"PIERCE, NE",7.71%,14.18%,402
,"BOONE, NE",-,10.91%,165
,"JEFFERSON, MT",4.79%,7.91%,961
,"ALPENA, MI",-,-,81
,"SANILAC, MI",6.23%,16.07%,305
,"WHITE PINE, NV",-,-,102
,"LIVINGSTON, MI",6.44%,9.91%,12720
,"INGHAM, MI",9.50%,14.05%,2505
,"EDMONSON, KY",7.64%,18.75%,144
,"SHANNON, MO",-,35.14%,37
,"CAYUGA, NY",7.33%,12.60%,1842
,"EATON, MI",9.45%,14.59%,1323
,"PULASKI, KY",7.01%,17.07%,2566
,"HURON, MI",-,9.29%,140
,"PRAIRIE, MT",-,-,37
,"ALCORN, MS",8.77%,17.83%,1380
,"BATH, KY",8.91%,19.07%,561
,"PHILLIPS, MT",-,-,38
,"PERKINS, NE",-,-,108
,"CONCORDIA, LA",6.36%,16.95%,236
,"SANDOVAL, NM",6.64%,12.02%,2771
,"HITCHCOCK, NE",-,13.73%,102
,"CRAWFORD, MI",-,-,57
,"SUSSEX, NJ",6.54%,14.77%,887
,"CHIPPEWA, MI",-,-,107
,"TAYLOR, KY",6.95%,16.79%,691
,"ALLEGANY, MD",6.73%,16.82%,1813
,"DUKES, MA",8.65%,12.82%,312
,"ROCKCASTLE, KY",6.46%,17.17%,728
