Session Title,"Opioid OD Heat Firearms in ED, State Month Age",,,,,,
Session ID,2776087,,,,,,
Data Model,Patients,,,,,,
Population Base,All Patients,,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Encounter Type: Emergency, Emergency to Inpatient",,,,,,
Session Date Range,1/1/2025 - 10/30/2025,,,,,,
Measure,Number of Patients,,,,,,
Export User,Stephanie Perniciaro,,,,,,
Date of Export,11/12/2025,,,,,,
,,,,,,,
,,,,,,,
,,,Diagnosis (Encounter),OPIOID OD,Heat,firearms initial,"Total: Total includes all data, including data from columns not currently displayed."
,,,Feb,10 or fewer,10 or fewer,16,9467
,,,Mar,10 or fewer,10 or fewer,21,9706
,,,Apr,11,10 or fewer,13,9656
,,,May,10 or fewer,10 or fewer,17,9983
,,,Jun,10 or fewer,57,14,9580
,,,Jul,10 or fewer,43,30,9854
,,,Aug,10 or fewer,20,11,10505
,,,Sep,10 or fewer,10 or fewer,16,10285
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7719
,≥ 25 and < 45 Years,2025,Jan,56,10 or fewer,14,21916
,,,Feb,55,10 or fewer,17,21192
,,,Mar,60,10 or fewer,29,22346
,,,Apr,61,10 or fewer,21,21444
,,,May,71,10 or fewer,25,22528
,,,Jun,48,110,18,22372
,,,Jul,54,86,22,23322
,,,Aug,45,52,23,23623
,,,Sep,57,10 or fewer,24,22504
,,,Oct 1 – Oct 30,33,10 or fewer,16,17077
,≥ 45 and < 65 Years,2025,Jan,24,10 or fewer,10 or fewer,19158
,,,Feb,20,10 or fewer,10 or fewer,18833
,,,Mar,21,10 or fewer,11,19486
,,,Apr,33,10 or fewer,10 or fewer,18672
,,,May,26,10 or fewer,10 or fewer,19348
,,,Jun,26,89,10 or fewer,19409
,,,Jul,36,100,10 or fewer,19887
,,,Aug,31,34,10 or fewer,19834
,,,Sep,21,11,11,19176
,,,Oct 1 – Oct 30,22,10 or fewer,10 or fewer,14572
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,19954
,,,Feb,10 or fewer,10 or fewer,10 or fewer,19903
,,,Mar,10 or fewer,10 or fewer,10 or fewer,20980
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19866
,,,May,10 or fewer,10 or fewer,10 or fewer,20713
,,,Jun,10 or fewer,58,10 or fewer,20353
,,,Jul,10 or fewer,57,10 or fewer,20683
,,,Aug,10 or fewer,24,10 or fewer,20894
,,,Sep,10 or fewer,15,10 or fewer,20305
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,15147
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2120
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2097
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2100
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2071
,,,May,10 or fewer,10 or fewer,10 or fewer,1930
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1867
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1785
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1752
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1797
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1978
,"Total: Total includes all data under the Indiana bucket, including data from rows not currently displayed.",2025,Jan,97,10 or fewer,55,85554
,,,Feb,89,10 or fewer,41,84918
,,,Mar,97,10 or fewer,64,86714
,,,Apr,112,13,40,82950
,,,May,109,23,54,85906
,,,Jun,88,326,43,83201
,,,Jul,104,298,66,85201
,,,Aug,88,134,44,88029
,,,Sep,97,39,55,85860
,,,Oct 1 – Oct 30,61,10 or fewer,38,65136
Connecticut,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,13983
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11663
,,,Mar,10 or fewer,10 or fewer,10 or fewer,13669
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12643
,,,May,10 or fewer,10 or fewer,10 or fewer,13646
,,,Jun,10 or fewer,12,10 or fewer,11291
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10568
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10304
,,,Sep,10 or fewer,10 or fewer,10 or fewer,11914
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,8837
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,9201
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8254
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9444
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8993
,,,May,10 or fewer,10 or fewer,10 or fewer,9470
,,,Jun,10 or fewer,21,10 or fewer,8704
,,,Jul,10 or fewer,12,13,9062
,,,Aug,10 or fewer,11,10 or fewer,8955
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9495
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6977
,≥ 25 and < 45 Years,2025,Jan,32,10 or fewer,12,21002
,,,Feb,27,10 or fewer,10 or fewer,19149
,,,Mar,59,10 or fewer,10 or fewer,21668
,,,Apr,62,10 or fewer,10 or fewer,20801
,,,May,51,10 or fewer,11,21727
,,,Jun,88,66,14,21482
,,,Jul,59,46,13,22065
,,,Aug,46,10 or fewer,17,22025
,,,Sep,36,10 or fewer,14,20879
,,,Oct 1 – Oct 30,18,10 or fewer,10 or fewer,15113
,≥ 45 and < 65 Years,2025,Jan,40,10 or fewer,10 or fewer,19905
,,,Feb,24,10 or fewer,10 or fewer,18245
,,,Mar,46,10 or fewer,10 or fewer,19686
,,,Apr,57,10 or fewer,10 or fewer,19657
,,,May,78,10 or fewer,10 or fewer,20442
,,,Jun,72,61,10 or fewer,20217
,,,Jul,49,43,10 or fewer,20614
,,,Aug,67,17,10 or fewer,20332
,,,Sep,43,10 or fewer,11,19539
,,,Oct 1 – Oct 30,22,10 or fewer,10 or fewer,13917
,65 Years or more,2025,Jan,13,10 or fewer,10 or fewer,22422
,,,Feb,12,10 or fewer,10 or fewer,20670
,,,Mar,14,10 or fewer,10 or fewer,22593
,,,Apr,18,10 or fewer,10 or fewer,22199
,,,May,22,10 or fewer,10 or fewer,23221
,,,Jun,22,69,10 or fewer,23101
,,,Jul,23,44,10 or fewer,23416
,,,Aug,23,18,10 or fewer,23193
,,,Sep,31,10 or fewer,10 or fewer,22036
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,16173
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,4355
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4435
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4222
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3768
,,,May,10 or fewer,10 or fewer,10 or fewer,2883
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2954
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2894
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2866
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2888
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,3088
,"Total: Total includes all data under the Connecticut bucket, including data from rows not currently displayed.",2025,Jan,91,10 or fewer,21,90859
,,,Feb,67,10 or fewer,11,82408
,,,Mar,119,10 or fewer,13,91269
,,,Apr,139,15,21,88050
,,,May,159,10 or fewer,25,91377
,,,Jun,185,229,29,87741
,,,Jul,135,155,31,88611
,,,Aug,138,62,30,87662
,,,Sep,115,16,35,86738
,,,Oct 1 – Oct 30,54,10 or fewer,17,64098
Kentucky,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,13076
,,,Feb,10 or fewer,10 or fewer,10 or fewer,13931
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14964
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12936
,,,May,10 or fewer,10 or fewer,10 or fewer,13731
,,,Jun,10 or fewer,11,10 or fewer,11084
,,,Jul,10 or fewer,10 or fewer,10 or fewer,11127
,,,Aug,10 or fewer,12,10 or fewer,13511
,,,Sep,10 or fewer,10 or fewer,10 or fewer,14679
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,11331
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8551
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7967
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8934
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8411
,,,May,10 or fewer,10 or fewer,10 or fewer,9043
,,,Jun,10 or fewer,41,10 or fewer,7987
,,,Jul,10 or fewer,49,10 or fewer,8664
,,,Aug,10 or fewer,19,10 or fewer,8977
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9510
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7407
,≥ 25 and < 45 Years,2025,Jan,24,10 or fewer,10 or fewer,17824
,,,Feb,34,10 or fewer,10 or fewer,16846
,,,Mar,31,10 or fewer,10 or fewer,18417
,,,Apr,22,10 or fewer,10 or fewer,17353
,,,May,44,11,15,19273
,,,Jun,48,122,12,18486
,,,Jul,31,117,10 or fewer,19026
,,,Aug,40,44,10 or fewer,19072
,,,Sep,28,13,10 or fewer,18739
,,,Oct 1 – Oct 30,20,10 or fewer,10 or fewer,15117
,≥ 45 and < 65 Years,2025,Jan,13,10 or fewer,10 or fewer,16711
,,,Feb,16,10 or fewer,10 or fewer,16057
,,,Mar,21,10 or fewer,10 or fewer,17353
,,,Apr,17,10 or fewer,10 or fewer,16408
,,,May,26,11,10 or fewer,17922
,,,Jun,20,91,10 or fewer,17364
,,,Jul,23,123,11,17800
,,,Aug,26,49,10 or fewer,17631
,,,Sep,18,10 or fewer,10 or fewer,17491
,,,Oct 1 – Oct 30,11,10 or fewer,10 or fewer,13696
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,17653
,,,Feb,10 or fewer,10 or fewer,10 or fewer,17082
,,,Mar,10 or fewer,10 or fewer,10 or fewer,18577
,,,Apr,10 or fewer,10 or fewer,10 or fewer,17902
,,,May,10 or fewer,10 or fewer,10 or fewer,19156
,,,Jun,11,53,10 or fewer,18542
,,,Jul,10 or fewer,59,10 or fewer,18429
,,,Aug,10 or fewer,38,10 or fewer,18828
,,,Sep,10 or fewer,10 or fewer,10 or fewer,18270
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,14272
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2469
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2335
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2379
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2310
,,,May,10 or fewer,10 or fewer,10 or fewer,2115
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2251
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2166
,,,Aug,10 or fewer,10 or fewer,10 or fewer,2088
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2123
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2388
,"Total: Total includes all data under the Kentucky bucket, including data from rows not currently displayed.",2025,Jan,42,10 or fewer,28,76277
,,,Feb,63,10 or fewer,20,74208
,,,Mar,65,11,20,80617
,,,Apr,48,22,20,75313
,,,May,80,28,35,81231
,,,Jun,83,319,33,75706
,,,Jul,61,357,27,77202
,,,Aug,78,162,23,80099
,,,Sep,60,43,22,80805
,,,Oct 1 – Oct 30,36,10 or fewer,18,64211
Louisiana,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,11712
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11292
,,,Mar,10 or fewer,10 or fewer,10 or fewer,12840
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12025
,,,May,10 or fewer,10 or fewer,10 or fewer,11615
,,,Jun,10 or fewer,10 or fewer,10 or fewer,9187
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8770
,,,Aug,10 or fewer,13,10 or fewer,11241
,,,Sep,10 or fewer,10 or fewer,10 or fewer,12284
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,10242
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,33,9428
,,,Feb,10 or fewer,10 or fewer,28,8855
,,,Mar,10 or fewer,10 or fewer,44,9934
,,,Apr,10 or fewer,10 or fewer,31,9448
,,,May,10 or fewer,13,50,9432
,,,Jun,12,49,36,8875
,,,Jul,10 or fewer,67,37,9027
,,,Aug,10 or fewer,30,37,9830
,,,Sep,10 or fewer,19,27,10568
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,30,8550
,≥ 25 and < 45 Years,2025,Jan,28,10 or fewer,36,19447
,,,Feb,26,10 or fewer,20,17818
,,,Mar,39,10 or fewer,34,20293
,,,Apr,31,14,24,19689
,,,May,37,32,33,19950
,,,Jun,32,109,36,19504
,,,Jul,30,137,34,19814
,,,Aug,24,91,32,20624
,,,Sep,30,41,29,20802
,,,Oct 1 – Oct 30,26,13,28,17119
,≥ 45 and < 65 Years,2025,Jan,18,10 or fewer,10 or fewer,15615
,,,Feb,17,10 or fewer,13,14653
,,,Mar,27,10 or fewer,10 or fewer,16390
,,,Apr,22,13,10 or fewer,15760
,,,May,21,23,10 or fewer,16486
,,,Jun,25,66,11,15856
,,,Jul,13,106,10 or fewer,15937
,,,Aug,21,64,15,16610
,,,Sep,18,29,12,17065
,,,Oct 1 – Oct 30,14,10 or fewer,10 or fewer,13450
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,15674
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14485
,,,Mar,10 or fewer,10 or fewer,10 or fewer,16498
,,,Apr,10 or fewer,10 or fewer,10 or fewer,15563
,,,May,10 or fewer,15,10 or fewer,16229
,,,Jun,10 or fewer,25,10 or fewer,15429
,,,Jul,10 or fewer,54,10 or fewer,15686
,,,Aug,10 or fewer,39,10 or fewer,15855
,,,Sep,10 or fewer,22,10 or fewer,16225
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,12797
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1958
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1947
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1811
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2005
,,,May,10 or fewer,10 or fewer,10 or fewer,1791
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1802
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1830
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1805
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1920
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2013
,"Total: Total includes all data under the Louisiana bucket, including data from rows not currently displayed.",2025,Jan,59,10 or fewer,90,73826
,,,Feb,50,10 or fewer,67,69046
,,,Mar,84,18,95,77756
,,,Apr,64,42,70,74476
,,,May,72,89,96,75487
,,,Jun,74,256,89,70641
,,,Jul,55,372,92,71053
,,,Aug,62,237,95,75950
,,,Sep,57,118,75,78850
,,,Oct 1 – Oct 30,46,31,75,64167
Tennessee,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,13923
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12904
,,,Mar,10 or fewer,10 or fewer,10 or fewer,13073
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12628
,,,May,10 or fewer,10 or fewer,10 or fewer,12613
,,,Jun,10 or fewer,18,10 or fewer,10180
,,,Jul,10 or fewer,23,10 or fewer,10203
,,,Aug,10 or fewer,16,10 or fewer,12706
,,,Sep,10 or fewer,10 or fewer,10 or fewer,13532
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,10430
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,15,8474
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7621
,,,Mar,10 or fewer,10 or fewer,14,8262
,,,Apr,10 or fewer,10 or fewer,12,8239
,,,May,10 or fewer,10 or fewer,15,8132
,,,Jun,10 or fewer,48,15,8008
,,,Jul,10 or fewer,62,13,8293
,,,Aug,10 or fewer,26,15,8847
,,,Sep,10 or fewer,12,10 or fewer,8813
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7075
,≥ 25 and < 45 Years,2025,Jan,35,10 or fewer,22,17169
,,,Feb,23,10 or fewer,12,15509
,,,Mar,44,10 or fewer,15,16730
,,,Apr,45,10 or fewer,10 or fewer,16060
,,,May,55,10 or fewer,15,17082
,,,Jun,48,99,10 or fewer,17560
,,,Jul,44,135,10 or fewer,18433
,,,Aug,40,61,12,17959
,,,Sep,31,12,10 or fewer,17711
,,,Oct 1 – Oct 30,25,10 or fewer,10 or fewer,14493
,≥ 45 and < 65 Years,2025,Jan,13,10 or fewer,11,15405
,,,Feb,12,10 or fewer,10 or fewer,14513
,,,Mar,14,10 or fewer,10 or fewer,15691
,,,Apr,21,14,10 or fewer,15160
,,,May,26,10 or fewer,10 or fewer,16009
,,,Jun,28,98,12,16509
,,,Jul,29,151,11,16996
,,,Aug,21,56,10 or fewer,16720
,,,Sep,15,10 or fewer,10 or fewer,16130
,,,Oct 1 – Oct 30,18,10 or fewer,10 or fewer,13259
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,15804
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14743
,,,Mar,10 or fewer,10 or fewer,10 or fewer,16321
,,,Apr,10 or fewer,10 or fewer,10 or fewer,15413
,,,May,10 or fewer,10 or fewer,10 or fewer,16087
,,,Jun,10 or fewer,49,10 or fewer,16554
,,,Jul,10 or fewer,92,10 or fewer,16702
,,,Aug,10 or fewer,33,10 or fewer,16846
,,,Sep,10 or fewer,10 or fewer,10 or fewer,16285
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,13576
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,2272
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2269
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2069
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2191
,,,May,10 or fewer,10 or fewer,10 or fewer,1936
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2009
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1982
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1994
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1954
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,2165
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",2025,Jan,62,10 or fewer,51,73040
,,,Feb,46,10 or fewer,26,67552
,,,Mar,69,10 or fewer,43,72137
,,,Apr,83,33,29,69679
,,,May,94,34,46,71846
,,,Jun,87,312,41,70811
,,,Jul,87,463,35,72599
,,,Aug,69,193,43,75063
,,,Sep,60,46,33,74415
,,,Oct 1 – Oct 30,57,19,26,60996
Wisconsin,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,15888
,,,Feb,10 or fewer,10 or fewer,10 or fewer,13845
,,,Mar,10 or fewer,10 or fewer,10 or fewer,12591
,,,Apr,10 or fewer,10 or fewer,10 or fewer,12107
,,,May,10 or fewer,10 or fewer,10 or fewer,12210
,,,Jun,10 or fewer,11,10 or fewer,10324
,,,Jul,10 or fewer,12,10 or fewer,9756
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10432
,,,Sep,10 or fewer,10 or fewer,10 or fewer,12007
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,10273
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,8031
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7377
,,,Mar,10 or fewer,10 or fewer,12,7332
,,,Apr,10 or fewer,10 or fewer,12,7572
,,,May,10 or fewer,10 or fewer,15,7489
,,,Jun,10 or fewer,19,16,6951
,,,Jul,10 or fewer,20,14,7513
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7712
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8486
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6818
,≥ 25 and < 45 Years,2025,Jan,10 or fewer,10 or fewer,13,16805
,,,Feb,13,10 or fewer,10 or fewer,14713
,,,Mar,13,10 or fewer,10 or fewer,15887
,,,Apr,21,10 or fewer,10 or fewer,15262
,,,May,13,10 or fewer,10 or fewer,15585
,,,Jun,35,53,10 or fewer,15320
,,,Jul,20,39,10 or fewer,16291
,,,Aug,21,14,11,17055
,,,Sep,19,10 or fewer,10 or fewer,16514
,,,Oct 1 – Oct 30,26,10 or fewer,10 or fewer,13063
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,14560
,,,Feb,10 or fewer,10 or fewer,10 or fewer,13720
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14315
,,,Apr,12,10 or fewer,10 or fewer,13850
,,,May,11,10 or fewer,10 or fewer,14333
,,,Jun,14,52,10 or fewer,14155
,,,Jul,10 or fewer,35,10 or fewer,14670
,,,Aug,10 or fewer,15,10 or fewer,15576
,,,Sep,17,10 or fewer,10 or fewer,15096
,,,Oct 1 – Oct 30,11,10 or fewer,10 or fewer,11637
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,17514
,,,Feb,10 or fewer,10 or fewer,10 or fewer,16096
,,,Mar,10 or fewer,10 or fewer,10 or fewer,16943
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16871
,,,May,10 or fewer,10 or fewer,10 or fewer,17666
,,,Jun,10 or fewer,40,10 or fewer,17156
,,,Jul,10 or fewer,30,10 or fewer,17631
,,,Aug,10 or fewer,21,10 or fewer,18534
,,,Sep,10 or fewer,10 or fewer,10 or fewer,18268
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,14198
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1692
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1772
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1691
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1546
,,,May,10 or fewer,10 or fewer,10 or fewer,1680
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1598
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1577
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1500
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1617
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1668
,"Total: Total includes all data under the Wisconsin bucket, including data from rows not currently displayed.",2025,Jan,18,10 or fewer,30,74484
,,,Feb,20,10 or fewer,18,67514
,,,Mar,29,10 or fewer,29,68750
,,,Apr,42,10 or fewer,19,67201
,,,May,31,17,33,68949
,,,Jun,57,175,35,65498
,,,Jul,42,136,27,67428
,,,Aug,40,60,28,70802
,,,Sep,47,18,20,71976
,,,Oct 1 – Oct 30,44,10 or fewer,17,57653
Minnesota,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,12505
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9828
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10091
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9257
,,,May,10 or fewer,10 or fewer,10 or fewer,9845
,,,Jun,10 or fewer,11,10 or fewer,8190
,,,Jul,10 or fewer,15,10 or fewer,8421
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8462
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9293
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,7029
,≥ 15 and < 25 Years,2025,Jan,12,10 or fewer,17,8107
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7055
,,,Mar,24,10 or fewer,10 or fewer,7483
,,,Apr,14,10 or fewer,10 or fewer,7443
,,,May,11,10 or fewer,10 or fewer,7793
,,,Jun,10 or fewer,23,19,7427
,,,Jul,10 or fewer,21,12,7854
,,,Aug,10 or fewer,11,10 or fewer,7950
,,,Sep,13,10 or fewer,12,8332
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,6550
,≥ 25 and < 45 Years,2025,Jan,48,10 or fewer,10 or fewer,17160
,,,Feb,59,10 or fewer,10 or fewer,14772
,,,Mar,57,10 or fewer,12,16688
,,,Apr,44,10 or fewer,10 or fewer,15961
,,,May,46,10 or fewer,10 or fewer,16838
,,,Jun,54,32,12,16532
,,,Jul,45,55,10 or fewer,17842
,,,Aug,48,20,19,18074
,,,Sep,31,10 or fewer,16,17310
,,,Oct 1 – Oct 30,23,10 or fewer,10 or fewer,13557
,≥ 45 and < 65 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,14806
,,,Feb,22,10 or fewer,10 or fewer,12756
,,,Mar,24,10 or fewer,10 or fewer,13906
,,,Apr,23,10 or fewer,10 or fewer,13802
,,,May,20,11,10 or fewer,14236
,,,Jun,22,33,10 or fewer,14249
,,,Jul,21,41,10 or fewer,14858
,,,Aug,18,10 or fewer,10 or fewer,14863
,,,Sep,22,10 or fewer,10 or fewer,14448
,,,Oct 1 – Oct 30,14,10 or fewer,10 or fewer,11218
,65 Years or more,2025,Jan,10 or fewer,10 or fewer,10 or fewer,18227
,,,Feb,10 or fewer,10 or fewer,10 or fewer,16088
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17709
,,,Apr,10 or fewer,10 or fewer,10 or fewer,17011
,,,May,10 or fewer,10 or fewer,10 or fewer,18321
,,,Jun,10 or fewer,27,10 or fewer,17897
,,,Jul,10 or fewer,43,10 or fewer,18569
,,,Aug,10 or fewer,11,10 or fewer,18439
,,,Sep,10 or fewer,10 or fewer,10 or fewer,18092
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,14195
,No value,2025,Jan,10 or fewer,10 or fewer,10 or fewer,1836
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1832
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1703
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1614
,,,May,10 or fewer,10 or fewer,10 or fewer,1631
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1640
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1656
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1556
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1633
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,1767
,"Total: Total includes all data under the Minnesota bucket, including data from rows not currently displayed.",2025,Jan,75,10 or fewer,26,72635
,,,Feb,90,10 or fewer,25,62326
,,,Mar,114,10 or fewer,24,67576
,,,Apr,89,10 or fewer,24,65081
,,,May,85,47,24,68661
,,,Jun,89,126,38,65930
,,,Jul,80,175,27,69192
,,,Aug,82,57,41,69335
,,,Sep,75,23,40,69101
,,,Oct 1 – Oct 30,47,10 or fewer,18,54315
Mississippi,Less than 15 Years,2025,Jan,10 or fewer,10 or fewer,10 or fewer,11808
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10985
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10572
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10745
,,,May,10 or fewer,10 or fewer,10 or fewer,10802
,,,Jun,10 or fewer,11,10 or fewer,8639
,,,Jul,10 or fewer,24,10 or fewer,8287
,,,Aug,10 or fewer,12,10 or fewer,11150
,,,Sep,10 or fewer,12,10 or fewer,11122
,,,Oct 1 – Oct 30,10 or fewer,10 or fewer,10 or fewer,8436
,≥ 15 and < 25 Years,2025,Jan,10 or fewer,10 or fewer,44,8951
,,,Feb,10 or fewer,10 or fewer,26,8037
,,,Mar,10 or fewer,10 or fewer,38,8371
,,,Apr,10 or fewer,10 or fewer,25,8446
